Date,IDR,USD,Euro,GBP,RMB,IHSG,Hang Seng,Nasdaq,USD/IDR
Sep 29 2005,4868080.99,472.04,393.29,268.22,3823.13,1048.03,15431.25,1589.93,10325.0
Sep 30 2005,4869742.5,473.25,392.53,267.51,3829.54,1079.28,15428.52,1601.66,10300.0
Oct 03 2005,4798497.99,466.01,391.37,265.67,3771.68,1083.41,15394.39,1605.59,10302.5
Oct 04 2005,4765652.25,467.45,391.58,265.42,3782.06,1101.17,15382.21,1595.54,10195.0
Oct 05 2005,4648905.0,463.05,387.72,263.02,3750.64,1104.06,15161.03,1571.52,10030.0
Oct 06 2005,4753383.03,471.08,388.84,266.04,3817.08,1096.38,14839.3,1552.94,10045.0
Oct 07 2005,4747089.26,472.07,390.16,268.59,3825.09,1094.65,14847.79,1555.92,10047.5
Oct 12 2005,4829390.01,475.01,394.98,271.23,3843.32,1102.98,14575.02,1521.19,10110.0
Oct 13 2005,4763077.5,469.05,393.45,268.05,3797.55,1090.54,14621.83,1533.08,10110.0
Oct 14 2005,4722910.0,466,386.05,263.81,3769.75,1096.07,14485.88,1544.29,10112.5
Oct 17 2005,4797195.0,474.05,394.45,270.67,3837.61,1090.09,14541.35,1549.88,10107.5
Oct 18 2005,4768380.0,472,395.69,270.01,3818.95,1095.87,14597.4,1538.43,10092.5
Oct 19 2005,4705589.01,465.09,388.75,264.05,3770.25,1075.91,14372.76,1569.61,10090.0
Oct 20 2005,4682463.53,464.03,387.55,262.21,3756.42,1075.04,14408.94,1555.59,10077.5
Oct 21 2005,4656269.53,462.85,385.21,260.78,3743.76,1075.96,14487.85,1565.12,10100.0
Oct 24 2005,4688964.53,466.01,389.08,263.47,3771.49,1073.08,14402.35,1590.65,10065.0
Oct 25 2005,4710693.75,472.25,390.31,264.51,3820.55,1062.17,14424.88,1585.82,9982
Oct 26 2005,4728213.91,473.02,391.77,266.43,3826.63,1062.17,14458.14,1575.14,9986
Oct 27 2005,4753487.02,474.04,390.06,265.97,3836.09,1063.07,14381.06,1543.38,10015.0
Oct 28 2005,4719268.75,470.75,389.03,264.93,3805.54,1058.26,14215.83,1557.11,10040.0
Oct 31 2005,4761636.25,470.75,393.03,265.92,3805.78,1066.22,14386.37,1579.18,10122.5
Nov 01 2005,4606487.5,459.05,383.22,260.87,3715.52,1064.95,14572.26,1576.52,10030.0
Nov 09 2005,4597745.06,462.55,394.21,265.77,3740.04,1052.82,14597.55,1630.21,9920
Nov 10 2005,4659492.5,467,397.57,267.29,3775.55,1043.07,14633.33,1650.93,9977.05
Nov 11 2005,4661432.25,466.75,398.74,268.19,3773.95,1028.98,14740.6,1653.36,9987
Nov 14 2005,4660975.0,467.05,399.52,268.94,3778.85,1017.73,14629.49,1651.09,9970
Nov 15 2005,4687182.5,468.25,401.12,270.21,3785.57,1022.08,14627.41,1644.31,10010.0
Nov 16 2005,4762257.5,475.75,407.93,277.04,3845.73,1025.83,14650.54,1651.45,10010.0
Nov 17 2005,4880945.02,486.15,414.57,282.56,3930.28,1033.28,14787.98,1676.39,10020.0
Nov 18 2005,4902225.02,485.85,415.03,283.49,3927.22,1054.98,14883.32,1679.85,10077.5
Nov 21 2005,4913947.01,488.95,416.05,284.46,3952.33,1062.46,14885.57,1686.23,10055.0
Nov 22 2005,4955554.53,492.06,420.04,287.83,3982.13,1066.29,14885.65,1694.14,10045.0
Nov 25 2005,4984537.87,495.09,422.67,289,4007.61,1074.04,15081.47,1701.05,10060.0
Nov 28 2005,4987280.0,496,420.57,288.36,4008.92,1081.06,15100.0,1684.39,10045.0
Nov 29 2005,4979840.0,496,421.68,288.83,4007.48,1082.28,15028.76,1676.84,10040.0
Nov 30 2005,4971368.52,495.65,420.42,286.44,4005.05,1096.64,14937.14,1672.56,10025.0
Dec 01 2005,5014991.25,499.75,426.66,288.87,4037.88,1096.37,15068.03,1704.28,10020.0
Dec 02 2005,5022487.5,502.05,429.76,290.45,4060.05,1119.42,15200.38,1709.01,9995
Dec 05 2005,5036273.03,505.65,429.96,291.13,4086.06,1120.58,15158.82,1694.77,9960
Dec 06 2005,5007706.75,504.25,428.17,290.11,4073.33,1123.43,14990.61,1701.35,9920
Dec 07 2005,5068958.04,515.04,439.67,297.43,4162.94,1151.37,15134.95,1697.04,9835
Dec 08 2005,5047413.27,515.07,436.09,294.07,4165.82,1158.32,14879.16,1685.59,9787.05
Dec 09 2005,5089467.5,525.05,444.08,299.29,4244.02,1160.07,14910.51,1692.62,9685
Dec 12 2005,5233021.0,536.05,448.82,302.71,4333.31,1175.01,14984.4,1698.35,9765
Dec 13 2005,5111356.25,522.05,437.88,295.29,4219.24,1182.03,14942.62,1705.77,9770
Dec 14 2005,4993100.0,509.05,423.52,287.23,4114.01,1173.72,14976.26,1698.98,9795
Dec 15 2005,4978968.75,506.25,423.69,287.14,4087.46,1155.96,15059.02,1701.07,9836
Dec 16 2005,5009160.0,507,422.31,286.08,4093.26,1143.43,15029.81,1688.68,9883
Dec 19 2005,5013731.25,508.75,424.15,288.66,4107.14,1162.33,15182.89,1664.36,9860
Dec 20 2005,4954650.0,502.05,422.68,285.57,4057.18,1163.03,15169.17,1665.07,9855
Dec 21 2005,4804425.0,489,413.95,281.18,3949.41,1160.56,15221.42,1670.61,9825
Dec 22 2005,4917500.0,500,421.39,287.98,4038.75,1164.02,15182.53,1683.35,9840
Dec 28 2005,5091940.0,518,434.73,299.99,4181.55,1164.14,15101.54,1667.01,9830
Dec 29 2005,5042790.0,513,433.13,297.24,4140.37,1162.63,15045.59,1655.36,9835
Jan 04 2006,5112322.5,529.05,438.02,300.09,4271.79,1211.07,15200.06,1695.83,9635.05
Jan 05 2006,5032352.5,524.75,433.95,298.89,4232.48,1211,15271.13,1705.29,9590
Jan 06 2006,5116990.0,535.25,440.66,302.15,4317.75,1222.25,15344.44,1734.99,9549.05
Jan 11 2006,5152745.08,544.04,449.97,309.21,4392.33,1261.28,15650.88,1758.24,9465
Jan 12 2006,5069662.5,542.05,450.64,307.92,4375.75,1256.25,15719.37,1747.35,9345
Jan 13 2006,5137102.5,548.25,454.02,309.69,4423.45,1250.43,15787.97,1746.78,9355
Jan 17 2006,5239277.5,553.25,458.54,314.44,4462.79,1212.87,15576.2,1736.39,9470
Jan 18 2006,5177500.0,545,450.39,309.18,4397.33,1193.02,15481.21,1716.62,9500
Jan 19 2006,5211876.25,554.75,457.88,314.08,4475.33,1230.06,15670.42,1729.92,9397
Jan 20 2006,5352003.75,567.25,469.03,321.08,4572.09,1222.89,15662.08,1676.38,9435
Jan 23 2006,5240025.0,554.05,451.46,310.57,4471.88,1200.13,15464.77,1676.03,9445
Jan 24 2006,5288302.5,557.25,453.95,312.25,4492.21,1207.22,15530.57,1686.22,9488
Jan 25 2006,5248149.38,561.75,458.07,314.03,4528.77,1230.12,15520.39,1677,9343
Jan 26 2006,5208840.0,556.05,454.32,311.39,4486.05,1226.65,15520.07,1690.49,9367.05
Jan 27 2006,5266406.25,561.75,462.86,316.88,4528.06,1229.71,15753.14,1711.11,9388.05
Feb 01 2006,5298931.25,568.25,469.65,319.03,4581,1240.69,15742.3,1713.02,9330
Feb 02 2006,5349601.59,572.15,473.34,321.63,4612.44,1243.39,15691.69,1685.77,9345
Feb 03 2006,5295967.5,569,474.15,323.26,4587.05,1244.13,15429.73,1664.53,9295
Feb 06 2006,5253095.0,569.75,475.62,325.48,4589.62,1245.65,15548.06,1657.54,9222.05
Feb 07 2006,5134452.55,558.07,467.43,320.93,4501.22,1259.36,15517.01,1651.84,9190
Feb 08 2006,5084168.75,548.75,459.19,315.11,4419.91,1238.17,15373.44,1670.47,9272.05
Feb 09 2006,5173908.75,560.25,468.77,322.12,4512.09,1246.64,15413.43,1654.08,9235
Feb 10 2006,5138046.5,557,467.62,319.22,4484.13,1253.11,15425.95,1663.75,9233
Feb 13 2006,5072783.7,549.03,461.34,315.16,4419.56,1252.04,15312.09,1645.83,9236
Feb 14 2006,4982509.95,539.07,454.54,312.15,4343.77,1230.38,15420.32,1661.95,9230
Feb 15 2006,4986112.5,540.05,454.26,309.95,4349.35,1236.94,15423.26,1673.15,9227.05
Feb 16 2006,4968621.88,538.75,453.32,310.48,4336.61,1237.87,15450.88,1688.61,9215
Feb 17 2006,5092190.55,551.07,462.78,316.97,4440.25,1243.47,15475.69,1675.21,9230
Feb 21 2006,5131425.0,554,465.57,317.92,4457.76,1236.09,15627.24,1655.68,9262.05
Feb 22 2006,5173315.0,553,465.59,317.81,4450.27,1231.25,15635.72,1677.52,9355
Feb 23 2006,5106867.55,551.02,462.36,314.78,4436.06,1224.16,15812.53,1672.29,9265
Feb 24 2006,5149437.97,554.15,466.91,317.69,4456.69,1216.14,15856.05,1676.05,9292.05
Feb 27 2006,5109263.75,553.25,466.58,318.02,4448.52,1235.42,15949.89,1695.66,9235
Feb 28 2006,5105470.0,556,466.35,317.49,4470.35,1230.66,15918.48,1670.57,9182.05
Mar 01 2006,5181225.63,564.25,472.91,321.09,4534.82,1239.27,15818.09,1694.58,9175
Mar 02 2006,5178043.75,563.75,470.44,322.77,4530.63,1249.68,15882.45,1693.78,9185
Mar 03 2006,5189525.0,565,470.38,322.59,4540.74,1261.27,15802.0,1684.32,9185
Mar 06 2006,5196060.63,565.25,470.67,322.81,4542.63,1262.69,15811.83,1669.94,9187
Mar 07 2006,5113591.0,553,465.27,318.69,4447.45,1246.25,15602.36,1661.02,9250
Mar 08 2006,5074346.25,544.75,457.02,313.91,4384.02,1233.06,15493.09,1660.35,9317
Mar 09 2006,5118679.14,550.01,461.44,316.65,4427.75,1239.58,15510.13,1645.09,9310
Mar 10 2006,4943400.0,535,450.03,309.97,4307.02,1247.42,15445.05,1648.23,9240
Mar 13 2006,5024657.5,543.05,455.71,314.33,4375.45,1243.66,15542.07,1653.79,9239
Mar 14 2006,5003892.61,545.08,454.13,312.73,4392.21,1245.38,15519.76,1681.15,9168
Mar 15 2006,5078062.5,556.05,462.42,318.94,4472.98,1244.44,15720.36,1694.46,9125
Mar 16 2006,5062084.5,552.75,454.77,315.03,4443.56,1273.08,15729.04,1679.05,9140
Mar 17 2006,5047989.38,552.75,454.13,315.25,4439.47,1305.18,15801.66,1685.66,9135
Mar 20 2006,5078165.63,555.75,456.52,316.59,4459.39,1330.11,15929.95,1688.98,9140
Mar 22 2006,5004940.63,550.75,455.64,315.27,4421.53,1302.33,15642.81,1676.32,9092.05
Mar 23 2006,4960853.75,546.05,456.04,315.03,4387.14,1305.62,15771.17,1670.73,9087.05
Mar 24 2006,5078673.5,556.75,463.44,319.85,4470.07,1311.37,15716.46,1679.81,9122
Mar 27 2006,5103362.5,565,469.64,323.23,4532.09,1311.95,15815.87,1680.63,9032.05
Mar 28 2006,5137577.5,567.05,469.61,324.36,4551.69,1325.22,15856.58,1673.03,9045
Mar 29 2006,5169750.0,565,470.85,325.89,4534.63,1322.97,15745.11,1703.84,9140
Apr 03 2006,5296207.5,587,484.54,337.94,4707.68,1329.31,16063.75,1706.77,9022.05
Apr 04 2006,5286120.0,588,479.55,334.97,4713.41,1326.45,16100.09,1716.55,8982.05
Apr 05 2006,5287297.5,586.05,478.01,335.29,4697.01,1344.06,16100.09,1732.74,9000
Apr 06 2006,5335462.5,592.05,484.46,338.19,4744.74,1355.01,16411.13,1739.02,9017.05
Apr 07 2006,5300378.13,589.75,486.85,338.07,4724.55,1363.03,16471.78,1723.03,8982.05
Apr 11 2006,5375266.88,597.75,492.89,342.15,4784.99,1360.13,16475.81,1704.04,8992.05
Apr 12 2006,5375250.0,597.25,493.17,341.08,4785.17,1372.39,16310.76,1704.75,8995
Apr 13 2006,5329587.5,593,490.55,338.49,4754.97,1382.12,16429.45,1712.07,8987.05
Apr 18 2006,5521991.88,614.75,500.51,345.08,4932.75,1417.38,16637.53,1726.64,8982.05
Apr 19 2006,5563398.75,624.75,506.57,349.21,5006.43,1453.23,16830.44,1734.04,8883
Apr 20 2006,5553125.0,625,507.86,351.73,5007.19,1464.53,16944.34,1728.09,8885
Apr 21 2006,5539797.5,623.05,505.33,349.85,4998.06,1459.29,16912.15,1709.02,8883.05
Apr 24 2006,5501032.5,622.05,503.38,349.26,4989.34,1442.87,16705.67,1706.44,8830
Apr 25 2006,5593734.38,634.75,511.71,355.04,5086.89,1458.78,16577.77,1701.47,8817.05
Apr 26 2006,5592400.0,635.05,510.79,355.06,5095.63,1481.72,16672.66,1702.02,8795
Apr 27 2006,5606425.0,638,508.79,353.84,5114.27,1474.61,16742.85,1717.14,8780
Apr 28 2006,5662370.0,644,511.25,354.03,5161.02,1464.41,16661.3,1700.71,8785
May 02 2006,5799944.5,661,522.08,359.03,5297.25,1475.89,16868.04,1689.93,8774.05
May 08 2006,5900492.5,675.05,531.16,363.48,5408.73,1507.93,17301.79,1715.23,8735
May 09 2006,6038068.75,691.25,541.67,370.54,5533.04,1532.62,17133.99,1711.17,8737.05
May 10 2006,6104526.95,699.09,546.95,375.58,5601.79,1539.04,17080.59,1694.82,8722
May 11 2006,6246315.0,715.05,558.09,380.73,5726.93,1553.06,17140.78,1657.48,8702.05
May 12 2006,6361875.0,725,562.78,383.54,5804.42,1525.78,16901.85,1635.81,8765
May 15 2006,6263125.0,687.05,535.79,365.28,5502.06,1429.54,16494.84,1634.78,9117.05
May 16 2006,6366400.0,692,538.58,366.93,5538.08,1427.81,16393.11,1623.69,9195
May 17 2006,6340967.5,699.05,547.06,370.98,5597.75,1462.16,16615.55,1598.91,8997.05
May 18 2006,6366330.0,693.05,541.35,366.82,5554.93,1400.85,16266.52,1587.11,9176
May 19 2006,5995428.75,651.05,512.77,348.23,5226.33,1392.99,16313.36,1600.86,9197.05
May 22 2006,6084562.5,652.05,509.19,347,5236.96,1309.05,15805.52,1584.57,9325
May 23 2006,6174105.0,666.75,518.89,354.14,5350,1326.26,15864.56,1569.01,9255
May 24 2006,6069960.0,648.05,508.17,347.31,5205.19,1323.15,15822.64,1580.18,9375
May 30 2006,6069995.0,660.05,512.47,350.28,5305.14,1366.17,15857.89,1571.29,9180
Jun 01 2006,5837500.0,625,487.06,334.57,5012.75,1321.56,15645.27,1616.57,9340
Jun 02 2006,5853370.5,632.25,488.96,335.28,5072.54,1347.69,15912.71,1612.09,9258
Jun 05 2006,5959111.19,641.08,495.92,341.95,5139.34,1349.04,16016.23,1577.05,9285
Jun 06 2006,5859315.0,627,489.29,337.11,5024.84,1316.94,15973.11,1575.39,9345
Jun 07 2006,5789861.88,617.75,483.54,333.05,4952.63,1287.18,15816.55,1565.22,9380
Jun 08 2006,5786950.0,614,485.86,333.89,4917.46,1241.33,15450.11,1561.55,9425
Jun 09 2006,5790400.0,616,487.13,334.25,4934.09,1274.75,15628.69,1550.97,9395
Jun 12 2006,5738663.54,609.02,484.09,330.67,4885.05,1273.11,15621.44,1520.31,9416
Jun 13 2006,5568817.5,586.05,466.87,319.35,4694.05,1236.57,15234.42,1516.85,9495
Jun 14 2006,5382270.0,567.75,449.97,307.48,4542.28,1234.02,15247.92,1530.26,9475
Jun 15 2006,5345896.5,569.05,451.18,307.09,4556.85,1241.65,15435.08,1573.08,9387
Jun 16 2006,5333895.0,574,454.13,310.27,4593.15,1309.53,15842.65,1562.84,9292.05
Jun 19 2006,5355980.0,571,454.85,310.72,4571.43,1295.05,15768.86,1548.94,9380
Jun 20 2006,5318460.0,567,450.95,307.89,4537.64,1294.97,15608.97,1548.32,9380
Jun 21 2006,5379691.13,574.06,454.53,311.07,4595.07,1293.29,15659.36,1573.56,9362.05
Jun 22 2006,5469458.75,584.05,464.83,319.65,4673.09,1303.45,15826.7,1554.49,9357.05
Jun 23 2006,5449687.62,579.06,463.07,318.58,4636.91,1290.16,15808.81,1551.05,9402.05
Jun 26 2006,5484900.0,583.05,464.88,320.97,4669.17,1283.85,15804.81,1556.17,9400
Jun 27 2006,5472431.25,588.75,467.43,322.84,4709,1285.63,15774.7,1527,9295
Jun 28 2006,5443176.38,582.75,465.18,320.84,4661.07,1272.05,15742.66,1538.25,9340.05
Jun 29 2006,5518915.5,589.25,469.95,325.06,4711.35,1274.74,15865.22,1585.56,9366
Jun 30 2006,5682850.5,613.05,479.08,331.07,4904.05,1310.26,16267.62,1575.23,9263
Jul 03 2006,5699992.05,622.95,486.58,337.08,4985.28,1327.76,16326.66,1586.25,9150
Jul 05 2006,5681760.0,623,489.88,339.81,4981.38,1338.32,16267.18,1553.95,9120
Jul 06 2006,5709120.0,626,490.88,340.88,5003.03,1340.02,16440.99,1551.55,9150
Jul 07 2006,5724547.5,631.05,492.49,341.21,5043.01,1347.09,16459.78,1533.71,9065
Jul 10 2006,5665300.0,626,491.42,340.05,5001.74,1339.83,16603.81,1520.09,9050
Jul 11 2006,5705133.75,630.75,494.69,342.32,5040.39,1343.94,16490.13,1533.06,9045
Jul 12 2006,5921500.0,650,512.32,354.76,5194.06,1345.87,16522.21,1501.46,9110
Jul 13 2006,5913697.5,649.05,511.68,352.48,5191.06,1334.03,16305.48,1478.16,9105
Jul 14 2006,6085318.75,663.25,524.95,361.57,5304.67,1303.59,16135.71,1462.17,9175
Jul 18 2006,5966250.0,645,516.31,353.03,5158.84,1286.05,16043.94,1472.34,9240
Jul 19 2006,5938006.64,641.06,510.06,348.77,5134.06,1280.05,16097.54,1490.06,9255
Jul 20 2006,5888512.5,642.05,508.05,347.01,5134.86,1315.59,16472.62,1466.89,9165
Jul 21 2006,5798564.0,634,499.74,341.01,5060.59,1314.58,16464.18,1451.88,9146
Jul 24 2006,5551240.05,605.07,479.74,327.34,4837.79,1303.15,16480.59,1482.34,9165
Jul 25 2006,5643000.0,618.75,490.02,334.98,4942.08,1307.78,16583.86,1489.52,9120
Jul 26 2006,5602414.22,614.03,486.94,332.61,4905,1312.83,16617.24,1487.88,9120
Jul 27 2006,5795730.0,639,501.83,342.75,5095.09,1330.59,16916.77,1478.53,9070
Jul 28 2006,5794423.17,637.01,499.08,341.51,5078,1337.41,16955.04,1510.03,9087.05
Jul 31 2006,5736775.0,632.05,495.63,338.77,5040.39,1351.65,16971.34,1509.43,9095
Aug 01 2006,5798975.0,637.25,500.01,341.25,5081.81,1371.69,16911.37,1484.94,9095
Aug 02 2006,5961583.11,654.04,510.83,348.37,5216.42,1394.36,17032.75,1500.48,9110
Aug 03 2006,5868872.11,644.04,503.75,341.21,5140.25,1379.71,17048.42,1510.06,9090
Aug 04 2006,5925365.13,652.25,505.84,341.34,5203.91,1389.35,16887.8,1503.84,9084.05
Aug 07 2006,5893232.5,649.75,505.27,340.21,5177.79,1403.49,16953.55,1494.13,9070
Aug 08 2006,5872140.0,646,503.21,338.73,5150.69,1396.08,17048.2,1484.08,9085
Aug 09 2006,5899410.0,649,503.71,340.01,5177.02,1413.01,17346.58,1485.64,9090
Aug 10 2006,5833698.0,644.75,504.72,340.82,5139.03,1384.86,17222.14,1496.28,9085
Aug 11 2006,5848193.0,644.05,504.88,339.83,5140.53,1402.19,17249.95,1486.74,9074
Aug 14 2006,5680111.07,624.06,490.09,330.08,4983.68,1415.22,17290.01,1494.33,9090
Aug 15 2006,5689235.25,625.05,489.19,330.01,5004.94,1424.24,17274.07,1534.43,9095.05
Aug 16 2006,5726001.88,629.75,489.98,331.44,5030.76,1437.77,17451.03,1570.06,9092.05
Aug 22 2006,5648653.88,622.75,486.01,329.74,4961.08,1435.03,17149.75,1563.43,9070.05
Aug 23 2006,5715394.62,628.01,490.88,331.63,5005.89,1438.63,17088.39,1550.41,9099.05
Aug 24 2006,5701075.0,623.75,487.51,329.76,4972.85,1429.48,16883.04,1555.19,9145
Aug 25 2006,5673565.63,621.25,487.39,329.38,4955.28,1416.93,16955.45,1557.07,9135
Aug 28 2006,5667974.38,621.25,485.71,327.47,4951.08,1418,16922.29,1570.29,9135
Aug 29 2006,5575191.71,613.04,480.89,324.09,4884.01,1432.93,17083.28,1573.65,9090
Aug 30 2006,5633880.0,617.75,481.43,324.13,4916.49,1425.22,17284.71,1581.95,9116
Aug 31 2006,5671979.5,623.05,487.09,327.79,4958.51,1431.26,17392.27,1579.73,9117
Sep 01 2006,5649069.02,621.05,485.06,326.29,4939.33,1444.49,17423.72,1589.47,9096
Sep 05 2006,5790770.0,637.75,497.99,336.97,5069.35,1468.24,17438.8,1603.69,9120
Sep 06 2006,5774196.61,635.04,496.85,337.87,5047.81,1472.56,17258.51,1572.02,9120
Sep 07 2006,5652542.5,621.05,488.16,331.68,4935.33,1470.47,17096.44,1564.84,9105
Sep 08 2006,5572350.0,610,481.51,327.09,4848.58,1466.58,17145.76,1574.71,9135
Sep 11 2006,5369910.0,588,463.27,315.69,4677.07,1447.25,16948.59,1583.78,9130
Sep 12 2006,5406085.95,590.07,465.05,314.95,4694,1435.21,17075.4,1615.75,9165
Sep 13 2006,5367262.5,589,464.06,314.19,4681.73,1451.08,17210.04,1623.99,9170
Sep 14 2006,5337032.11,584.04,458.37,309.04,4643.64,1461.29,17183.45,1625.98,9130
Sep 15 2006,5231230.66,573.06,453.42,305.37,4556.01,1465.07,17237.65,1632.44,9120
Sep 19 2006,5343693.0,583.05,459.03,309.25,4630.83,1485.35,17346.7,1621.07,9160
Sep 20 2006,5319441.88,580.25,456.08,307.15,4599.35,1479.31,17512.96,1645.35,9160
Sep 21 2006,5289775.0,578.75,454.96,305.11,4585.61,1507.37,17619.97,1634.87,9165
Sep 22 2006,5412910.0,589,460.07,309.61,4664.59,1510.83,17600.65,1622.37,9200
Sep 25 2006,5407475.63,584.75,459.01,307.88,4631.92,1506.76,17546.04,1650.37,9245
Sep 26 2006,5439564.0,591,466.29,311.86,4675.11,1500.11,17308.08,1659.02,9230
Sep 27 2006,5468437.5,593.75,467.21,314.44,4691.81,1523.06,17521.51,1655.67,9210
Sep 28 2006,5571720.0,603,475.23,321.83,4761.59,1533.08,17530.57,1661.59,9217.05
Sep 29 2006,5528081.25,599.25,473.06,320.81,4736.53,1534.62,17543.05,1654.13,9205
Oct 02 2006,5528521.65,600.06,471.26,318.65,4747.02,1528.91,17543.05,1632.81,9190
Oct 03 2006,5359611.25,582.25,457.06,308.02,4602.16,1537.71,17606.53,1640.29,9177.05
Oct 04 2006,5288590.65,573.06,452.01,304.45,4533.79,1537.09,17629.21,1681.14,9215
Oct 05 2006,5278944.6,573.03,451.83,305.47,4531.42,1544.98,17907.67,1689.43,9208
Oct 06 2006,5163105.63,560.75,445.52,299.92,4432.22,1549.63,17903.39,1684.88,9207.05
Oct 10 2006,5270878.4,571.04,455.72,307.94,4520.46,1554.92,17823.7,1693.29,9224.05
Oct 11 2006,5294635.9,574.01,457.05,309.25,4543.94,1553.12,17862.79,1691.28,9220
Oct 12 2006,5282773.5,573,457.08,308.65,4535.18,1549.54,17873.09,1718.54,9215
Oct 13 2006,5395342.2,586.01,469.09,315.09,4631.07,1572.02,17988.86,1727.21,9208
Oct 16 2006,5454387.71,595.01,475.45,319.87,4707.12,1561.79,18010.2,1727.61,9197
Oct 17 2006,5401450.0,590,470.51,315.63,4665.84,1566.82,18014.84,1709.61,9155
Oct 18 2006,5439555.0,594,474.69,318.16,4697.17,1564.55,18048.09,1700.75,9150
Oct 19 2006,5470810.0,597.25,474.14,318.41,4724.37,1568.06,17986.97,1706.37,9140
Oct 20 2006,5463363.16,596.06,473.36,317.25,4714.63,1572.85,18113.55,1709.58,9130
Oct 30 2006,5543435.0,608.05,478.51,319.87,4791.21,1580.19,18297.55,1727.08,9102.05
Oct 31 2006,5501671.88,603.75,473.03,316.56,4756.95,1582.63,18324.35,1732.54,9094
Nov 01 2006,5589843.92,614.01,480.08,322.02,4834.44,1589.87,18453.65,1707.65,9091
Nov 02 2006,5656274.0,620.75,486.02,325.48,4887.48,1607.07,18714.78,1710.17,9104.05
Nov 06 2006,5718483.01,626.01,492.51,330.15,4934.36,1640.85,18936.55,1732.26,9130
Nov 07 2006,5710907.38,625.75,488.85,327.08,4927.47,1654.15,18939.31,1741.53,9140
Nov 08 2006,5677351.56,623.02,488.05,327.46,4902.15,1646.07,18811.24,1749.75,9110
Nov 09 2006,5704155.75,625.25,488.72,329.24,4918.53,1660.26,18952.86,1740.14,9123
Nov 10 2006,5737011.67,629.03,489.37,329.12,4949.13,1664.84,18891.14,1751.11,9115
Nov 13 2006,5689437.5,623.05,486.06,327.61,4904.89,1639.27,18868.54,1768,9128
Nov 14 2006,5723569.5,627,489.04,331.04,4932.55,1672.07,18878.42,1787.23,9128
Nov 15 2006,5672489.38,617.75,482.33,327.29,4860.89,1670.11,19093.0,1793.82,9192
Nov 16 2006,5719898.63,624.75,487.84,330.07,4917.72,1668.82,19154.07,1801.97,9155.05
Nov 17 2006,5685641.5,620.05,483.73,327.54,4884.45,1672.11,19182.71,1800.67,9175
Nov 20 2006,5725514.25,625.05,488.04,329.69,4925.19,1684.01,18954.63,1803.81,9161
Nov 21 2006,5707930.0,624.05,486.88,328.81,4915.44,1681.34,19008.3,1808.88,9150
Nov 22 2006,5770859.42,631.08,488.46,330.09,4968.92,1705.44,19250.79,1819.76,9140
Nov 24 2006,5845669.5,639.05,488.45,331.04,5021.67,1717.73,19260.3,1815.53,9145
Nov 27 2006,5839452.5,638.75,486.72,329.78,5010.01,1728.93,19204.01,1775.17,9140
Nov 28 2006,5851163.5,637,484.39,327.01,4994.08,1691.08,18639.53,1780.34,9179
Nov 29 2006,5844281.25,637.05,484.07,327.02,4992.45,1713.04,18780.93,1792.77,9170
Nov 30 2006,5927005.05,646.07,487.87,328.77,5065.86,1718.96,18960.48,1791.25,9165
Dec 01 2006,5949037.5,648.75,486.48,327.54,5083.06,1734.75,18690.82,1775.12,9170
Dec 04 2006,5910900.0,646,484.82,326.47,5056.56,1731.23,18702.73,1799.93,9147.05
Dec 05 2006,5887700.56,645.09,485.37,327.71,5052.01,1776.76,18944.19,1804.85,9110
Dec 06 2006,5800320.0,636,477.06,322.82,4975.68,1784.43,19026.36,1799.13,9115
Dec 07 2006,5695261.88,627.75,472.12,319.58,4911.26,1782.12,18842.99,1777.46,9110
Dec 08 2006,5780898.41,637.04,478.62,324.11,4987.33,1775.29,18739.99,1786.21,9100
Dec 11 2006,5695590.63,626.75,474.25,320.76,4910.59,1759.67,18924.66,1791.74,9091
Dec 12 2006,5695960.0,628,474.03,319.37,4917.74,1754.58,18907.17,1781.97,9070
Dec 13 2006,5659680.0,624,471.96,317.23,4883.74,1753.08,18718.19,1783.44,9070
Dec 14 2006,5689576.01,627.04,476.37,319.65,4905.33,1767.08,18919.4,1803.41,9070
