,Date,IDR,USD,Euro,GBP,RMB,Gold/Silver,Nikkei 225,IHSG,Hang Seng,Nasdaq,USD/IDR,AUD/USD
1323,Feb 22 2007,6145218.17,676.6,516.19,346.5,5238.64,47.66,18108.79,1808.44,20809.23,1846.34,9081.0,0.7885
1324,Feb 23 2007,6201298.5,683.0,518.74,347.96,5288.2,46.9,18188.42,1791.55,20711.65,1839.77,9079.5,0.7919
1325,Feb 26 2007,6218038.13,685.75,520.67,349.31,5316.96,46.66,18215.35,1783.95,20507.95,1830.59,9067.5,0.7942
1326,Feb 27 2007,6148348.06,676.2,510.55,344.03,5234.8,48.12,18119.92,1764.01,20147.87,1755.99,9092.5,0.7882
1327,Feb 28 2007,6065141.85,664.2,502.82,338.92,5141.24,47.31,17604.12,1740.97,19651.51,1761.65,9131.5,0.7881
1328,Mar 01 2007,6135835.11,670.4,509.25,342.46,5191.24,48.83,17453.51,1759.49,19346.6,1753.45,9152.5,0.7854
1329,Mar 02 2007,5976292.35,651.9,494.93,335.3,5049.94,49.8,17217.93,1760.02,19442.01,1726.03,9167.5,0.7818
1330,Mar 05 2007,5893121.25,636.75,486.11,330.63,4934.81,50.38,16642.25,1698.82,18664.88,1712.94,9255.0,0.7709
1331,Mar 06 2007,5935375.0,643.75,491.13,334.32,4983.59,49.98,16844.5,1732.44,19058.56,1743.1,9220.0,0.7749
1332,Mar 07 2007,5953343.1,646.4,491.73,334.85,5003.14,49.8,16764.62,1743.19,18918.64,1736.1,9210.0,0.7768
1333,Mar 08 2007,6002743.75,654.25,498.46,338.99,5063.89,50.25,17090.31,1771.56,19175.17,1746.43,9175.0,0.7768
1334,Mar 09 2007,5985046.0,652.25,497.39,337.59,5051.35,50.21,17164.04,1764.58,19134.88,1744.74,9176.0,0.7798
1335,Mar 12 2007,5941486.88,647.75,491.26,335.8,5021.36,49.98,17292.39,1794.52,19442.42,1756.42,9172.5,0.7858
1336,Mar 13 2007,5996794.8,650.8,493.05,336.83,5039.14,50.47,17178.84,1797.4,19333.14,1722.48,9215.0,0.7808
1337,Mar 14 2007,5930443.38,643.25,486.33,332.62,4977.47,50.36,16676.89,1762.28,18836.93,1743.15,9219.5,0.7869
1338,Mar 15 2007,5982736.75,648.5,489.53,334.88,5021.98,49.76,16860.39,1776.36,18969.44,1744.87,9225.0,0.7894
1339,Mar 16 2007,6025769.55,653.2,490.89,336.3,5053.15,49.76,16744.15,1777.89,18953.5,1742.23,9225.0,0.7957
1340,Mar 20 2007,6033145.0,659.0,495.84,336.56,5099.01,49.53,17163.2,1775.42,19356.9,1767.25,9155.0,0.8031
1341,Mar 22 2007,6037609.5,663.0,496.31,337.02,5122.74,49.43,17419.2,1809.07,19690.25,1799.75,9106.5,0.8062
1342,Mar 23 2007,5978437.5,656.25,493.37,334.29,5071.5,49.93,17480.61,1805.96,19692.64,1794.04,9110.0,0.8043
1343,Mar 26 2007,6035620.5,663.0,497.28,336.8,5130.43,49.61,17521.96,1813.72,19765.85,1802.95,9105.0,0.8097
1344,Mar 27 2007,6056012.0,664.0,497.47,337.87,5134.98,49.97,17365.05,1819.66,19706.79,1789.93,9120.5,0.8084
1345,Mar 28 2007,6100762.5,666.75,498.78,339.24,5153.64,49.82,17254.73,1800.39,19553.87,1770.54,9150.0,0.8049
1346,Mar 29 2007,6032286.0,661.0,495.74,336.74,5107.55,49.76,17263.94,1817.72,19821.78,1771.72,9126.0,0.8069
1347,Mar 30 2007,6038468.75,661.75,497.13,337.4,5115.46,49.6,17287.65,1830.92,19800.93,1772.36,9120.0,0.8085
1348,Apr 02 2007,5999619.63,658.25,492.17,332.8,5090.91,49.95,17028.41,1849.38,19809.7,1773.33,9125.0,0.8166
1349,Apr 03 2007,6041353.75,664.25,496.73,335.71,5135.65,49.59,17244.05,1894.58,20002.7,1796.31,9095.0,0.8132
1350,Apr 04 2007,6128231.0,672.25,502.64,340.0,5198.17,49.52,17544.09,1922.05,20209.71,1801.74,9126.0,0.8186
1351,Apr 10 2007,6164339.11,677.4,503.92,343.41,5239.69,48.8,17664.69,1925.47,20347.87,1816.93,9105.0,0.8266
1352,Apr 11 2007,6161446.56,678.2,504.67,342.72,5239.09,48.94,17670.07,1931.04,20449.43,1798.09,9085.0,0.8248
1353,Apr 12 2007,6170424.75,677.25,501.8,342.16,5232.43,48.74,17540.42,1930.4,20380.21,1813.49,9113.0,0.8289
1354,Apr 13 2007,6201198.0,681.75,504.5,343.81,5264.27,48.76,17363.95,1941.15,20340.97,1816.85,9095.0,0.8334
1355,Apr 16 2007,6243717.5,686.5,506.7,344.97,5308.77,49.18,17628.3,1963.82,20757.53,1833.96,9097.5,0.8328
1356,Apr 17 2007,6252200.0,688.0,506.98,343.09,5317.62,49.31,17527.45,1965.44,20788.61,1834.91,9090.0,0.8366
1357,Apr 18 2007,6250061.88,688.75,507.05,343.42,5318.39,49.36,17667.33,1959.68,20777.09,1832.39,9091.0,0.8385
1358,Apr 19 2007,6206993.86,681.9,501.12,340.52,5261.88,49.83,17371.97,1918.35,20299.71,1832.47,9102.5,0.8357
1359,Apr 20 2007,6285516.51,691.4,508.63,345.1,5336.15,49.59,17452.62,1968.73,20566.59,1845.89,9096.0,0.8375
1360,Apr 23 2007,6259938.21,688.7,507.67,344.29,5319.93,49.11,17455.37,1986.73,20556.57,1850.18,9093.0,0.8322
1361,Apr 24 2007,6256522.51,688.4,505.34,343.73,5318.65,49.7,17451.77,1981.57,20572.8,1858.87,9088.0,0.8278
1362,Apr 25 2007,6212088.0,684.0,500.71,341.02,5277.81,49.65,17236.16,1986.67,20536.78,1881.33,9090.0,0.8358
1363,Apr 26 2007,6110840.0,673.0,494.65,337.88,5199.8,50.67,17429.17,2016.03,20667.29,1889.57,9070.0,0.8265
1364,Apr 27 2007,6150006.25,677.5,496.1,338.4,5225.9,50.29,17400.41,2019.68,20526.5,1891.06,9077.5,0.8298
1365,May 01 2007,6114602.67,673.6,495.42,336.94,5189.35,50.74,17274.98,2001.18,20318.98,1873.43,9078.0,0.8278
1366,May 02 2007,6074038.75,669.5,492.44,336.39,5157.76,50.9,17394.92,2008.56,20388.49,1889.73,9075.0,0.8247
1367,May 07 2007,6119986.26,688.8,505.67,345.12,5306.44,50.92,17669.83,2037.04,20896.64,1895.96,8860.0,0.825
1368,May 08 2007,6082640.38,684.25,505.86,343.8,5265.99,50.69,17656.84,2022.79,20706.35,1899.83,8889.5,0.8287
1369,May 09 2007,6020645.0,683.0,504.0,342.0,5254.66,50.87,17748.12,2037.98,20844.78,1905.65,8815.0,0.8278
1370,May 10 2007,5903227.5,673.5,498.41,339.66,5181.64,51.19,17736.96,2047.03,20746.27,1875.2,8765.0,0.8255
1371,May 11 2007,5934030.0,669.0,494.73,337.46,5135.65,50.8,17553.72,2022.3,20468.21,1898.79,8870.0,0.8327
1372,May 14 2007,5897759.57,670.2,495.03,338.41,5147.34,50.91,17677.94,2044.21,20979.24,1888.08,8800.0,0.8322
1373,May 15 2007,5883941.25,668.25,491.49,336.81,5136.7,50.92,17512.98,2037.78,20868.15,1871.79,8805.0,0.8335
1374,May 16 2007,5879538.75,667.75,491.95,336.78,5129.65,51.29,17529.0,2063.76,20937.26,1891.57,8795.0,0.8243
1375,May 21 2007,5760790.0,658.0,488.95,334.11,5045.08,50.75,17556.87,2071.27,20927.75,1911.16,8756.0,0.8213
1376,May 22 2007,5745498.0,662.0,491.74,335.26,5067.41,50.89,17680.05,2078.75,20843.92,1916.45,8679.0,0.8192
1377,May 23 2007,5766453.8,662.05,490.79,332.85,5066.67,50.76,17705.12,2104.25,20798.97,1904.41,8710.0,0.8233
1378,May 24 2007,5759660.0,659.0,490.49,331.9,5042.6,50.95,17696.97,2078.61,20798.97,1874.6,8740.0,0.8185
1379,May 25 2007,5733873.29,655.3,486.98,330.13,5014.81,50.63,17481.21,2060.43,20520.66,1889.25,8750.0,0.8187
1380,May 29 2007,5819221.39,660.15,489.6,333.12,5049.95,49.9,17672.56,2058.74,20469.59,1899.79,8815.0,0.8185
1381,May 30 2007,5769425.14,652.65,485.95,330.48,4990.88,49.67,17588.26,2055.4,20293.76,1918.08,8840.0,0.8237
1382,May 31 2007,5817874.41,659.1,489.8,333.2,5039.87,49.21,17875.75,2084.32,20634.47,1928.19,8827.0,0.8277
1383,Jun 04 2007,5888901.21,671.1,497.74,337.06,5134.72,49.0,17973.42,2111.75,20729.59,1933.73,8775.0,0.8342
1384,Jun 05 2007,5905842.5,671.5,496.58,336.95,5131.07,48.67,18053.81,2093.11,20842.15,1932.35,8795.0,0.8374
1385,Jun 06 2007,5963678.07,669.7,496.35,336.25,5113.69,48.93,18040.93,2102.44,20818.61,1914.85,8905.0,0.8417
1386,Jun 07 2007,5935156.25,668.75,496.9,337.66,5115.07,49.03,18053.38,2093.81,20800.16,1882.17,8875.0,0.8395
1387,Jun 08 2007,5966051.25,655.25,490.47,333.05,5015.94,49.47,17779.09,2054.45,20509.15,1906.26,9105.0,0.8452
1388,Jun 11 2007,5901470.73,650.3,487.32,330.56,4983.38,49.53,17834.48,2084.03,20615.49,1901.96,9075.0,0.8435
1389,Jun 12 2007,5812305.0,647.25,486.05,327.98,4947.32,49.71,17760.91,2108.58,20636.39,1890.67,8980.0,0.8399
1390,Jun 13 2007,5882604.06,647.65,486.79,328.26,4945.45,49.68,17732.77,2088.6,20578.75,1913.87,9083.0,0.8401
1391,Jun 14 2007,5924977.5,653.25,490.7,331.69,4992.79,49.62,17842.29,2108.41,20867.26,1924.54,9070.0,0.8357
1392,Jun 15 2007,5907614.72,653.1,488.7,330.37,4980.15,49.53,17971.49,2120.64,21017.05,1942.41,9045.0,0.8426
1393,Jun 18 2007,5838400.0,656.0,489.72,331.15,5006.13,49.69,18149.52,2126.49,21582.89,1944.37,8900.0,0.8431
1394,Jun 19 2007,5857475.76,656.3,489.47,330.22,4999.36,49.58,18163.61,2142.19,21582.89,1941.75,8925.0,0.8466
1395,Jun 20 2007,5883126.06,657.7,490.18,330.03,5010.36,49.68,18211.68,2161.07,21684.67,1922.12,8945.0,0.8438
1396,Jun 21 2007,5864257.5,650.5,485.5,326.47,4956.03,49.73,18240.3,2152.34,21954.67,1941.32,9015.0,0.8472
1397,Jun 22 2007,5878912.93,652.85,486.17,327.13,4975.17,50.1,18188.63,2152.32,21999.91,1921.94,9005.0,0.8477
1398,Jun 25 2007,5879526.25,650.75,483.74,325.93,4958.32,50.69,18087.48,2152.2,21822.35,1912.9,9035.0,0.8472
1399,Jun 26 2007,5874760.0,647.0,480.67,323.59,4927.49,52.44,18066.11,2153.54,21803.57,1908.64,9082.0,0.8457
1400,Jun 27 2007,5864297.96,642.1,478.06,321.54,4892.03,52.38,17849.28,2125.34,21705.56,1933.06,9133.0,0.8383
1401,Jun 28 2007,5875411.88,647.25,480.71,323.21,4928.87,52.02,17932.27,2112.85,21938.22,1931.67,9077.0,0.8468
1402,Jun 29 2007,5877267.5,650.5,481.66,324.22,4952.39,52.35,18138.36,2139.28,21772.73,1934.1,9035.0,0.8488
1403,Jul 03 2007,5898063.75,654.25,480.66,324.46,4968.64,51.91,18149.9,2189.12,22151.14,1965.2,9010.0,0.8543
1404,Jul 05 2007,5865510.0,651.0,478.69,323.81,4946.56,51.98,18221.48,2220.93,22252.99,1981.06,9010.0,0.8558
1405,Jul 06 2007,5867943.75,648.75,475.92,322.27,4931.15,51.6,18140.94,2227.05,22531.74,1988.31,9045.0,0.8582
1406,Jul 09 2007,5964475.0,661.25,485.23,328.17,5026.49,51.94,18261.98,2271.34,22817.43,1989.2,9020.0,0.86
1407,Jul 10 2007,5953976.16,661.7,482.31,326.94,5016.35,51.31,18252.67,2282.38,22885.84,1971.89,8995.0,0.8616
1408,Jul 11 2007,5988547.5,663.0,481.27,325.92,5014.34,51.29,18049.51,2273.42,22607.02,1984.08,9033.0,0.8628
1409,Jul 12 2007,6045285.0,667.25,484.55,328.89,5049.28,50.99,17984.14,2284.92,22809.02,2021.03,9060.0,0.8668
1410,Jul 13 2007,6018495.0,666.5,483.87,327.9,5045.07,51.17,18238.95,2301.6,23099.29,2032.16,9021.0,0.8711
1411,Jul 17 2007,6035157.5,666.5,483.48,325.99,5040.67,51.49,18217.27,2301.34,23057.3,2041.78,9055.0,0.873
1412,Jul 18 2007,6067425.0,666.75,482.85,324.86,5043.3,50.94,18015.58,2294.59,22841.92,2037.98,9100.0,0.8779
1413,Jul 19 2007,6131205.0,674.5,487.97,329.05,5101.38,51.16,18116.57,2333.68,23016.2,2052.99,9090.0,0.88
1414,Jul 20 2007,6173590.67,681.6,492.68,331.64,5162.44,51.41,18157.93,2366.4,23291.9,2035.88,9057.5,0.8798
1415,Jul 23 2007,6187445.0,682.0,493.58,331.38,5157.28,51.43,17963.64,2380.21,23365.56,2036.33,9075.0,0.8837
1416,Jul 24 2007,6187780.98,684.3,494.99,331.96,5175.02,51.49,18002.03,2401.14,23472.88,2000.55,9042.5,0.8813
1417,Jul 25 2007,6143598.75,674.75,492.32,329.22,5099.83,51.47,17858.42,2394.57,23362.18,2011.14,9105.0,0.8842
1418,Jul 26 2007,6122460.0,670.0,488.36,327.41,5068.88,51.74,17702.09,2365.26,23211.69,1986.6,9138.0,0.8692
1419,Jul 27 2007,6073297.5,660.5,483.69,325.25,4994.9,52.04,17283.81,2298.41,22570.41,1956.19,9195.0,0.8513
1420,Jul 30 2007,6092415.0,661.5,483.43,326.79,5005.84,51.65,17289.3,2301.55,22739.9,1973.93,9210.0,0.8563
1421,Jul 31 2007,6139237.5,665.5,486.17,327.5,5039.43,51.67,17248.89,2348.67,23184.94,1932.06,9225.0,0.851
1422,Aug 01 2007,6194803.75,665.75,486.82,328.08,5039.99,51.45,16870.98,2256.31,22455.36,1945.08,9305.0,0.8558
1423,Aug 02 2007,6196125.0,666.25,487.26,327.77,5044.71,51.27,16984.11,2270.85,22443.25,1966.6,9300.0,0.8579
1424,Aug 03 2007,6217546.5,670.5,487.09,328.85,5074.34,51.55,16979.86,2269.79,22538.44,1918.56,9273.0,0.8546
1425,Aug 06 2007,6244950.0,671.5,486.75,330.58,5077.21,51.76,16914.46,2189.11,21936.73,1954.37,9300.0,0.8583
1426,Aug 07 2007,6235780.0,668.0,485.31,330.5,5056.96,51.37,16921.77,2174.07,21907.99,1961.64,9335.0,0.855
1427,Aug 08 2007,6278434.75,675.5,488.87,331.35,5116.78,51.42,17029.28,2262.64,22536.67,1987.34,9294.5,0.8623
1428,Aug 09 2007,6182056.63,662.6,483.46,326.44,5012.3,52.26,17170.6,2241.4,22439.36,1936.76,9330.0,0.8495
1429,Aug 10 2007,6248803.75,668.5,488.72,330.99,5063.22,52.32,16764.09,2207.4,21792.71,1925.14,9347.5,0.844
1430,Aug 13 2007,6247796.88,668.75,491.17,332.43,5070.13,52.34,16800.05,2211.45,21891.1,1934.41,9342.5,0.8417
1431,Aug 14 2007,6252412.88,668.35,492.47,334.18,5063.42,52.65,16844.61,2168.64,22007.32,1901.32,9355.0,0.8343
1432,Aug 15 2007,6289498.5,667.25,495.38,335.14,5061.62,53.41,16475.61,2029.08,21375.72,1864.92,9426.0,0.8191
1433,Aug 16 2007,6274818.75,662.25,494.16,334.25,5035.75,55.28,16148.49,1908.63,20672.39,1846.09,9475.0,0.7936
1434,Aug 20 2007,6192705.0,659.5,489.26,332.12,5003.69,56.02,15732.48,2041.58,21595.63,1893.05,9390.0,0.807
1435,Aug 21 2007,6206800.0,657.5,487.42,331.52,4990.82,56.88,15901.34,1993.01,21729.35,1910.99,9440.0,0.8011
1436,Aug 22 2007,6196002.5,659.5,487.96,331.2,5012.2,56.84,15900.64,2062.99,22346.88,1936.77,9395.0,0.8089
1437,Aug 23 2007,6179994.75,660.75,486.76,329.43,5013.11,56.4,16316.32,2117.66,22966.97,1931.88,9353.0,0.8204
1438,Aug 24 2007,6215292.87,660.85,484.55,328.85,5000.39,55.89,16248.97,2143.11,22921.89,1961.38,9405.0,0.8274
1439,Aug 27 2007,6198771.63,660.85,484.44,328.06,4996.29,56.82,16301.39,2175.35,23577.73,1947.49,9380.0,0.8276
1440,Aug 28 2007,6257070.0,666.0,488.18,331.4,5032.63,56.3,16287.49,2159.61,23363.76,1899.24,9395.0,0.8137
1441,Aug 29 2007,6253913.75,664.25,486.72,329.78,5014.22,56.14,16012.83,2134.88,23020.6,1954.85,9415.0,0.8228
1442,Aug 30 2007,6273720.0,666.0,488.4,330.47,5022.31,56.36,16153.82,2150.72,23484.54,1963.75,9420.0,0.8154
1443,Aug 31 2007,6310080.0,672.0,492.94,333.16,5070.24,55.8,16569.09,2194.34,23984.14,1988.73,9390.0,0.8177
1444,Sep 04 2007,6383643.75,678.75,499.54,337.66,5124.36,55.59,16420.47,2215.12,23886.07,2020.51,9405.0,0.8239
1445,Sep 05 2007,6393329.63,680.25,498.33,336.78,5135.68,55.83,16158.45,2214.62,24069.17,1994.38,9400.0,0.822
1446,Sep 06 2007,6466888.71,688.15,502.61,340.42,5187.55,56.04,16257.0,2220.78,24050.4,1998.67,9397.5,0.8292
1447,Sep 07 2007,6587647.5,701.0,509.32,346.14,5285.19,55.89,16122.16,2239.9,23982.61,1958.35,9395.0,0.8262
1448,Sep 10 2007,6623452.5,703.5,510.06,346.83,5291.3,56.14,15764.97,2209.64,23999.7,1960.2,9415.0,0.8255
1449,Sep 11 2007,6647175.08,704.15,508.98,346.9,5297.46,56.12,15877.67,2211.41,23952.24,1988.98,9440.0,0.8339
1450,Sep 12 2007,6641695.0,706.0,508.44,347.71,5310.25,56.41,15797.6,2209.93,24310.14,1988.96,9407.5,0.8418
1451,Sep 13 2007,6624061.25,704.5,507.53,347.5,5291.15,56.55,15821.19,2222.75,24537.02,1998.63,9402.5,0.8378
1452,Sep 14 2007,6719361.63,716.35,516.53,356.12,5384.09,56.39,16127.42,2225.61,24898.11,2000.82,9380.0,0.8413
1453,Sep 18 2007,6702568.13,714.75,515.34,357.96,5376.92,55.76,15801.8,2239.86,24576.85,2035.37,9377.5,0.8527
1454,Sep 19 2007,6689507.85,725.15,519.54,362.7,5448.41,55.77,16381.54,2313.34,25554.64,2041.36,9225.0,0.8566
1455,Sep 20 2007,6728020.0,734.5,521.42,364.71,5519.4,54.77,16413.79,2304.63,25701.13,2032.61,9160.0,0.8634
1456,Sep 21 2007,6750920.0,737.0,522.94,364.75,5530.15,54.04,16312.61,2335.49,25843.78,2049.48,9165.0,0.8669
1457,Sep 25 2007,6678523.75,728.5,515.81,361.37,5471.91,54.3,16401.73,2330.36,26430.29,2076.83,9167.5,0.8738
1458,Sep 26 2007,6731044.75,734.75,520.31,364.58,5521.65,54.42,16435.74,2361.01,26430.29,2088.38,9161.0,0.8767
1459,Sep 27 2007,6688195.0,731.75,517.08,361.55,5498.95,54.25,16832.22,2378.83,27065.15,2096.39,9140.0,0.88
1460,Sep 28 2007,6794735.0,743.0,522.45,364.69,5577.03,53.96,16785.69,2359.21,27142.47,2091.11,9145.0,0.8873
1461,Oct 01 2007,6745612.5,742.5,521.33,363.42,5573.28,54.5,16845.96,2399.46,27142.47,2116.97,9085.0,0.8942
1462,Oct 02 2007,6645155.5,731.0,516.48,358.15,5486.96,54.84,17046.78,2464.94,28199.75,2115.89,9090.5,0.8835
1463,Oct 03 2007,6662801.0,730.25,516.24,358.49,5481.33,54.71,17199.89,2451.59,27479.94,2103.01,9124.0,0.8827
1464,Oct 04 2007,6620187.5,725.5,513.25,355.41,5445.68,55.09,17092.49,2473.16,26973.98,2105.56,9125.0,0.8883
1465,Oct 05 2007,6699330.0,737.0,521.12,360.96,5532.0,55.38,17065.04,2500.58,27831.52,2149.67,9090.0,0.8974
1466,Oct 09 2007,6679200.0,736.0,522.41,361.94,5532.51,54.75,17159.9,2546.61,28228.04,2171.21,9075.0,0.9009
1467,Oct 10 2007,6726843.75,741.25,523.35,362.69,5567.9,54.69,17177.89,2591.48,28569.33,2176.98,9065.0,0.8976
1468,Oct 11 2007,6785940.0,749.0,526.08,367.41,5621.77,54.31,17458.98,2638.21,29133.02,2140.92,9060.0,0.8997
1469,Oct 17 2007,6934937.5,762.5,537.1,374.16,5730.49,55.39,16955.31,2641.59,29298.71,2179.14,9095.0,0.8903
1470,Oct 18 2007,6948032.99,764.15,535.14,373.42,5739.61,55.59,17106.09,2616.74,29465.05,2187.52,9092.5,0.8966
1471,Oct 19 2007,6935670.0,763.0,535.42,372.86,5728.6,56.6,16814.37,2563.75,29465.05,2131.08,9090.0,0.8906
1472,Oct 22 2007,6862668.75,751.25,531.09,370.49,5640.84,56.05,16438.47,2453.21,28373.63,2157.45,9135.0,0.8866
1473,Oct 23 2007,6930405.0,758.25,532.42,370.19,5690.44,55.82,16450.58,2553.8,29376.86,2205.18,9140.0,0.8986
1474,Oct 24 2007,6951956.25,757.5,532.38,370.07,5675.64,56.21,16358.39,2524.98,29333.53,2188.59,9182.5,0.903
1475,Oct 25 2007,7026462.5,767.5,536.47,374.46,5742.43,55.39,16284.17,2596.66,29854.49,2161.52,9155.0,0.9084
1476,Oct 26 2007,7107794.98,779.15,541.58,379.67,5841.75,55.12,16505.63,2624.43,30405.22,2194.59,9122.5,0.9184
1477,Oct 29 2007,7171407.5,788.5,547.44,382.61,5893.64,54.58,16698.08,2667.53,31586.9,2203.42,9095.0,0.922
1478,Oct 30 2007,7131491.25,783.25,543.04,378.92,5851.5,55.28,16651.01,2662.92,31638.22,2207.61,9105.0,0.9185
1479,Oct 31 2007,7182081.5,789.5,545.71,380.05,5892.04,54.91,16737.63,2643.49,31352.58,2238.98,9097.5,0.9323
1480,Nov 01 2007,7196806.75,790.25,547.47,379.62,5890.76,55.78,16870.4,2704.66,31492.88,2197.07,9102.5,0.9119
1481,Nov 02 2007,7274036.25,796.5,550.01,382.58,5938.54,55.19,16517.48,2710.62,30468.34,2213.86,9132.5,0.9234
1482,Nov 05 2007,7371510.0,804.75,556.13,386.79,5999.49,54.86,16268.92,2652.48,28942.32,2200.48,9160.0,0.9201
1483,Nov 06 2007,7499143.75,822.5,565.25,394.0,6130.09,53.17,16249.63,2681.9,29438.13,2223.97,9117.5,0.9281
1484,Nov 07 2007,7610640.0,834.5,569.04,396.63,6210.43,54.39,16096.68,2713.98,29708.93,2169.43,9120.0,0.9288
1485,Nov 08 2007,7683026.61,841.1,572.62,398.97,6241.55,54.04,15771.57,2678.22,28760.22,2106.16,9134.5,0.9272
1486,Nov 09 2007,7587437.5,831.5,566.47,396.95,6162.08,53.83,15583.42,2707.67,28783.41,2034.3,9127.5,0.9126
1487,Nov 12 2007,7368095.0,803.5,552.75,390.23,5955.78,55.0,15197.09,2671.9,27665.73,1982.16,9170.0,0.8768
1488,Nov 13 2007,7386232.0,804.25,550.76,388.05,5978.39,54.95,15126.63,2654.21,27803.35,2066.08,9185.0,0.8963
1489,Nov 14 2007,7500470.0,813.5,553.76,393.86,6040.48,54.26,15499.56,2691.87,29166.01,2038.05,9220.0,0.897
1490,Nov 15 2007,7393728.0,794.0,542.81,388.18,5893.7,54.46,15396.3,2705.82,28751.21,2024.03,9312.0,0.8862
1491,Nov 16 2007,7360470.0,789.75,539.72,386.03,5864.45,54.45,15154.61,2668.7,27614.43,2048.62,9320.0,0.8922
1492,Nov 19 2007,7266669.13,778.85,531.47,379.57,5785.76,55.01,15042.56,2646.81,27460.17,2021.14,9330.0,0.8835
1493,Nov 20 2007,7437925.0,795.5,538.21,385.3,5904.04,54.49,15211.52,2624.86,27771.21,2029.94,9350.0,0.8911
1494,Nov 21 2007,7505190.0,798.0,538.33,388.31,5913.98,55.48,14837.66,2563.62,26618.19,2006.38,9405.0,0.8687
1495,Nov 26 2007,7785400.0,830.0,559.32,401.38,6139.43,55.92,15135.21,2648.04,27626.62,1989.36,9357.5,0.8696
1496,Nov 27 2007,7621050.0,810.75,545.57,391.69,5986.58,56.12,15222.85,2627.95,27210.21,2033.76,9400.0,0.8771
1497,Nov 28 2007,7550480.63,801.75,543.32,387.08,5928.54,55.81,15153.78,2671.89,27371.24,2095.39,9417.5,0.8903
1498,Nov 29 2007,7452410.0,794.5,537.86,385.19,5865.32,55.82,15513.74,2699.82,28482.54,2102.42,9380.0,0.8822
1499,Nov 30 2007,7341395.0,783.5,533.77,381.05,5797.9,55.92,15680.67,2688.33,28643.61,2089.1,9370.0,0.8842
1500,Dec 03 2007,7317052.5,784.25,535.01,379.37,5805.41,56.06,15628.97,2726.93,28658.42,2067.45,9330.0,0.8803
1501,Dec 04 2007,7411167.5,797.5,540.55,387.39,5900.3,56.01,15480.19,2752.94,28879.59,2059.06,9295.0,0.8734
1502,Dec 05 2007,7347145.0,793.0,541.06,391.09,5858.68,55.82,15608.88,2768.06,29345.45,2099.31,9265.0,0.8696
1503,Dec 06 2007,7425897.5,801.5,548.18,395.73,5938.71,55.51,15874.08,2795.4,29558.92,2127.65,9262.5,0.8784
1504,Dec 07 2007,7348456.25,792.5,540.83,390.51,5866.88,55.37,15956.37,2778.95,28842.47,2130.0,9272.0,0.8775
1505,Dec 10 2007,7500827.0,809.5,550.17,395.61,5986.41,55.14,15924.39,2790.26,28501.1,2134.88,9275.0,0.8847
1506,Dec 11 2007,7501156.25,808.75,550.41,396.65,5968.98,55.11,16044.72,2810.96,29226.84,2083.72,9270.0,0.8718
1507,Dec 12 2007,7570607.0,814.0,554.55,397.94,6004.88,55.51,15932.26,2795.84,28521.06,2101.36,9300.5,0.8824
1508,Dec 13 2007,7454516.55,800.7,548.33,392.96,5900.52,56.59,15536.52,2755.73,27744.45,2094.68,9310.0,0.876
1509,Dec 14 2007,7364061.25,789.5,546.92,390.93,5819.8,57.56,15514.51,2740.06,27563.64,2072.11,9327.5,0.8614
1510,Dec 17 2007,7444911.25,790.75,549.99,392.41,5841.51,57.29,15249.79,2664.92,26596.58,2020.8,9415.0,0.8567
1511,Dec 18 2007,7555928.75,804.25,558.41,398.56,5939.55,57.18,15207.86,2646.23,26732.87,2029.49,9395.0,0.8602
1512,Dec 19 2007,7541642.5,799.75,555.86,399.21,5899.6,56.81,15030.51,2657.98,27029.26,2031.0,9430.0,0.8592
1513,Dec 27 2007,7807107.5,829.0,569.04,416.92,6066.21,56.45,15564.69,2739.7,27842.93,2106.09,9417.5,0.8772
1514,Dec 28 2007,7832664.38,833.75,567.0,418.36,6089.79,56.88,15307.78,2745.83,27370.6,2107.05,9395.0,0.8749
1515,Jan 04 2008,8066925.0,855.0,578.7,433.09,6218.41,56.34,14691.41,2765.19,27519.69,1963.52,9430.0,0.8711
1516,Jan 07 2008,8111749.63,859.25,583.83,434.94,6245.89,56.66,14500.55,2776.41,27179.49,1957.44,9441.0,0.8711
1517,Jan 08 2008,8255011.75,873.5,593.63,442.6,6345.37,55.94,14528.67,2785.62,27112.9,1910.33,9450.5,0.8778
1518,Jan 09 2008,8278441.5,877.0,597.88,447.85,6368.77,55.91,14599.16,2830.26,27615.85,1949.2,9437.5,0.8829
1519,Jan 15 2008,8609590.0,913.0,614.67,463.12,6612.04,55.51,13972.63,2730.03,25837.78,1894.09,9435.0,0.8825
1520,Jan 16 2008,8403688.75,889.75,605.95,452.85,6435.03,55.54,13504.51,2592.31,24450.85,1872.29,9427.5,0.8784
1521,Jan 17 2008,8382415.25,888.25,604.72,449.31,6438.48,55.27,13783.45,2649.28,25114.98,1842.1,9437.0,0.8771
1522,Jan 18 2008,8332695.0,882.0,603.1,451.35,6387.27,54.7,13861.29,2611.13,25201.87,1844.09,9447.5,0.8796
1523,Jan 22 2008,8295000.0,875.0,598.72,446.29,6334.3,55.49,12573.05,2294.52,21757.63,1795.61,9455.0,0.869
1524,Jan 23 2008,8340667.5,888.25,610.21,455.59,6423.82,55.38,12829.06,2476.28,24090.17,1789.53,9392.5,0.874
