Date;IDR;USD;Euro;GBP;RMB
Mar 20 2006;5078165,63;555,75;456,52;316,59;4459,39
Mar 21 2006;4990462,50;547,50;452,80;313,33;4395,17
Mar 22 2006;5004940,63;550,75;455,64;315,27;4421,53
Mar 23 2006;4960853,75;546,50;456,04;315,03;4387,14
Mar 24 2006;5078673,50;556,75;463,44;319,85;4470,70
Mar 27 2006;5103362,50;565,00;469,64;323,23;4532,09
Mar 28 2006;5137577,50;567,50;469,61;324,36;4551,69
Mar 29 2006;5169750,00;565,00;470,85;325,89;4534,63
Mar 30 2006;5329000,00;584,00;480,99;334,50;4687,65
Mar 31 2006;5288634,00;582,00;480,93;335,53;4666,01
Apr 03 2006;5296207,50;587,00;484,54;337,94;4707,68
Apr 04 2006;5286120,00;588,00;479,55;334,97;4713,41
Apr 05 2006;5287297,50;586,50;478,01;335,29;4697,10
Apr 06 2006;5335462,50;592,50;484,46;338,19;4744,74
Apr 07 2006;5300378,13;589,75;486,85;338,70;4724,55
Apr 10 2006;5363305,00;597,25;493,41;342,58;4781,82
Apr 11 2006;5375266,88;597,75;492,89;342,15;4784,99
Apr 12 2006;5375250,00;597,25;493,17;341,08;4785,17
Apr 13 2006;5329587,50;593,00;490,55;338,49;4754,97
Apr 14 2006;5329587,50;593,00;490,55;338,49;4754,97
Apr 17 2006;5328105,00;593,00;482,88;334,44;4756,16
Apr 18 2006;5521991,88;614,75;500,51;345,80;4932,75
Apr 19 2006;5563398,75;624,75;506,57;349,21;5006,43
Apr 20 2006;5553125,00;625,00;507,86;351,73;5007,19
Apr 21 2006;5539797,50;623,50;505,33;349,85;4998,60
Apr 24 2006;5501032,50;622,50;503,38;349,26;4989,34
Apr 25 2006;5593734,38;634,75;511,71;355,04;5086,89
Apr 26 2006;5592400,00;635,50;510,79;355,60;5095,63
Apr 27 2006;5606425,00;638,00;508,79;353,84;5114,27
Apr 28 2006;5662370,00;644,00;511,25;354,30;5161,02
May 01 2006;5647880,00;644,00;510,36;351,56;5161,02
May 02 2006;5799944,50;661,00;522,80;359,30;5297,25
May 03 2006;5912185,91;673,60;534,16;366,07;5398,23
May 04 2006;5924106,00;673,50;530,84;364,35;5397,43
May 05 2006;5956230,00;678,00;532,24;364,70;5433,49
May 08 2006;5900492,50;675,50;531,16;363,48;5408,73
May 09 2006;6038068,75;691,25;541,67;370,54;5533,04
May 10 2006;6104526,95;699,90;546,95;375,58;5601,79
May 11 2006;6246315,00;715,50;558,09;380,73;5726,93
May 12 2006;6361875,00;725,00;562,78;383,54;5804,42
May 15 2006;6263125,00;687,50;535,79;365,28;5502,06
May 16 2006;6366400,00;692,00;538,58;366,93;5538,08
May 17 2006;6340967,50;699,50;547,06;370,98;5597,75
May 18 2006;6366330,00;693,50;541,35;366,82;5554,93
May 19 2006;5995428,75;651,50;512,77;348,23;5226,33
May 22 2006;6084562,50;652,50;509,19;347,00;5236,96
May 23 2006;6174105,00;666,75;518,89;354,14;5350,00
May 24 2006;6069960,00;648,50;508,17;347,31;5205,19
May 25 2006;6013800,00;642,50;502,76;343,44;5155,42
May 26 2006;5947235,00;642,25;504,89;346,24;5154,06
May 29 2006;5919939,38;642,25;503,51;345,52;5151,55
May 30 2006;6069995,00;660,50;512,47;350,28;5305,14
May 31 2006;6043515,00;653,00;508,39;348,96;5235,43
Jun 01 2006;5837500,00;625,00;487,60;334,57;5012,75
Jun 02 2006;5853370,50;632,25;488,96;335,28;5072,54
Jun 05 2006;5959111,19;641,80;495,92;341,95;5139,34
Jun 06 2006;5859315,00;627,00;489,29;337,11;5024,84
Jun 07 2006;5789861,88;617,75;483,54;333,05;4952,63
Jun 08 2006;5786950,00;614,00;485,86;333,89;4917,46
Jun 09 2006;5790400,00;616,00;487,13;334,25;4934,90
Jun 12 2006;5738663,54;609,20;484,09;330,67;4885,05
Jun 13 2006;5568817,50;586,50;466,87;319,35;4694,05
Jun 14 2006;5382270,00;567,75;449,97;307,48;4542,28
Jun 15 2006;5345896,50;569,50;451,18;307,90;4556,85
Jun 16 2006;5333895,00;574,00;454,13;310,27;4593,15
Jun 19 2006;5355980,00;571,00;454,85;310,72;4571,43
Jun 20 2006;5318460,00;567,00;450,95;307,89;4537,64
Jun 21 2006;5379691,13;574,60;454,53;311,70;4595,07
Jun 22 2006;5469458,75;584,50;464,83;319,65;4673,90
Jun 23 2006;5449687,62;579,60;463,07;318,58;4636,91
Jun 26 2006;5484900,00;583,50;464,88;320,97;4669,17
Jun 27 2006;5472431,25;588,75;467,43;322,84;4709,00
Jun 28 2006;5443176,38;582,75;465,18;320,84;4661,07
Jun 29 2006;5518915,50;589,25;469,95;325,06;4711,35
Jun 30 2006;5682850,50;613,50;479,80;331,70;4904,50
Jul 03 2006;5699992,05;622,95;486,58;337,80;4985,28
Jul 04 2006;5637808,00;622,00;485,99;336,81;4975,69
Jul 05 2006;5681760,00;623,00;489,88;339,81;4981,38
Jul 06 2006;5709120,00;626,00;490,88;340,88;5003,30
Jul 07 2006;5724547,50;631,50;492,49;341,21;5043,10
Jul 10 2006;5665300,00;626,00;491,42;340,05;5001,74
Jul 11 2006;5705133,75;630,75;494,69;342,32;5040,39
Jul 12 2006;5921500,00;650,00;512,32;354,76;5194,60
Jul 13 2006;5913697,50;649,50;511,68;352,48;5191,06
Jul 14 2006;6085318,75;663,25;524,95;361,57;5304,67
Jul 17 2006;6064335,00;652,50;521,23;358,64;5223,13
Jul 18 2006;5966250,00;645,00;516,31;353,30;5158,84
Jul 19 2006;5938006,64;641,60;510,60;348,77;5134,60
Jul 20 2006;5888512,50;642,50;508,05;347,10;5134,86
Jul 21 2006;5798564,00;634,00;499,74;341,01;5060,59
Jul 24 2006;5551240,05;605,70;479,74;327,34;4837,79
Jul 25 2006;5643000,00;618,75;490,02;334,98;4942,08
Jul 26 2006;5602414,22;614,30;486,94;332,61;4905,00
Jul 27 2006;5795730,00;639,00;501,83;342,75;5095,90
Jul 28 2006;5794423,17;637,10;499,08;341,51;5078,00
Jul 31 2006;5736775,00;632,50;495,63;338,77;5040,39
Aug 01 2006;5798975,00;637,25;500,10;341,25;5081,81
Aug 02 2006;5961583,11;654,40;510,83;348,37;5216,42
Aug 03 2006;5868872,11;644,40;503,75;341,21;5140,25
Aug 04 2006;5925365,13;652,25;505,84;341,34;5203,91
Aug 07 2006;5893232,50;649,75;505,27;340,21;5177,79
Aug 08 2006;5872140,00;646,00;503,21;338,73;5150,69
Aug 09 2006;5899410,00;649,00;503,71;340,01;5177,20
Aug 10 2006;5833698,00;644,75;504,72;340,82;5139,30
Aug 11 2006;5848193,00;644,50;504,88;339,83;5140,53
Aug 14 2006;5680111,07;624,60;490,09;330,08;4983,68
Aug 15 2006;5689235,25;625,50;489,19;330,01;5004,94
Aug 16 2006;5726001,88;629,75;489,98;331,44;5030,76
Aug 17 2006;5687358,75;625,50;486,32;330,42;4984,36
Aug 18 2006;5565309,56;613,90;478,84;326,61;4895,54
Aug 21 2006;5665937,50;625,00;483,76;329,46;4978,50
Aug 22 2006;5648653,88;622,75;486,01;329,74;4961,08
Aug 23 2006;5715394,62;628,10;490,88;331,63;5005,89
Aug 24 2006;5701075,00;623,75;487,51;329,76;4972,85
Aug 25 2006;5673565,63;621,25;487,39;329,38;4955,28
Aug 28 2006;5667974,38;621,25;485,71;327,47;4951,80
Aug 29 2006;5575191,71;613,40;480,89;324,09;4884,01
Aug 30 2006;5633880,00;617,75;481,43;324,13;4916,49
Aug 31 2006;5671979,50;623,50;487,09;327,79;4958,51
Sep 01 2006;5649069,02;621,05;485,06;326,29;4939,33
Sep 04 2006;5692456,88;626,75;487,19;329,06;4975,45
Sep 05 2006;5790770,00;637,75;497,99;336,97;5069,35
Sep 06 2006;5774196,61;635,40;496,85;337,87;5047,81
Sep 07 2006;5652542,50;621,50;488,16;331,68;4935,33
Sep 08 2006;5572350,00;610,00;481,51;327,09;4848,58
Sep 11 2006;5369910,00;588,00;463,27;315,69;4677,07
Sep 12 2006;5406085,95;590,70;465,50;314,95;4694,00
Sep 13 2006;5367262,50;589,00;464,60;314,19;4681,73
Sep 14 2006;5337032,11;584,40;458,37;309,04;4643,64
Sep 15 2006;5231230,66;573,60;453,42;305,37;4556,10
Sep 18 2006;5311284,75;580,50;457,61;309,31;4613,12
Sep 19 2006;5343693,00;583,50;459,30;309,25;4630,83
Sep 20 2006;5319441,88;580,25;456,80;307,15;4599,35
Sep 21 2006;5289775,00;578,75;454,96;305,11;4585,61
Sep 22 2006;5412910,00;589,00;460,07;309,61;4664,59
Sep 25 2006;5407475,63;584,75;459,01;307,88;4631,92
Sep 26 2006;5439564,00;591,00;466,29;311,86;4675,11
Sep 27 2006;5468437,50;593,75;467,21;314,44;4691,81
Sep 28 2006;5571720,00;603,00;475,23;321,83;4761,59
Sep 29 2006;5528081,25;599,25;473,06;320,81;4736,53
Oct 02 2006;5528521,65;600,60;471,26;318,65;4747,20
Oct 03 2006;5359611,25;582,25;457,06;308,20;4602,16
Oct 04 2006;5288590,65;573,60;452,10;304,45;4533,79
Oct 05 2006;5278944,60;573,30;451,83;305,47;4531,42
Oct 06 2006;5163105,63;560,75;445,52;299,92;4432,22
Oct 09 2006;5308407,00;575,25;456,46;308,39;4544,19
Oct 10 2006;5270878,40;571,40;455,72;307,94;4520,46
Oct 11 2006;5294635,90;574,10;457,50;309,25;4543,94
Oct 12 2006;5282773,50;573,00;457,08;308,65;4535,18
Oct 13 2006;5395342,20;586,10;469,09;315,90;4631,07
Oct 16 2006;5454387,71;595,10;475,45;319,87;4707,12
Oct 17 2006;5401450,00;590,00;470,51;315,63;4665,84
Oct 18 2006;5439555,00;594,00;474,69;318,16;4697,17
Oct 19 2006;5470810,00;597,25;474,14;318,41;4724,37
Oct 20 2006;5463363,16;596,60;473,36;317,25;4714,63
Oct 23 2006;5340903,75;582,75;464,32;311,31;4603,20
Oct 24 2006;5275372,66;575,60;458,77;307,50;4548,68
Oct 25 2006;5322573,75;580,75;461,37;309,42;4589,09
Oct 26 2006;5431837,50;596,25;470,62;315,92;4707,93
Oct 27 2006;5430346,88;596,25;468,62;314,37;4704,17
Oct 30 2006;5543435,00;608,50;478,51;319,87;4791,21
Oct 31 2006;5501671,88;603,75;473,03;316,56;4756,95
Nov 01 2006;5589843,92;614,10;480,80;322,02;4834,44
Nov 02 2006;5656274,00;620,75;486,20;325,48;4887,48
Nov 03 2006;5676677,63;622,75;490,22;327,65;4902,04
Nov 06 2006;5718483,01;626,10;492,51;330,15;4934,36
Nov 07 2006;5710907,38;625,75;488,85;327,80;4927,47
Nov 08 2006;5677351,56;623,20;488,50;327,46;4902,15
Nov 09 2006;5704155,75;625,25;488,72;329,24;4918,53
Nov 10 2006;5737011,67;629,30;489,37;329,12;4949,13
Nov 13 2006;5689437,50;623,50;486,60;327,61;4904,89
Nov 14 2006;5723569,50;627,00;489,40;331,04;4932,55
Nov 15 2006;5672489,38;617,75;482,33;327,29;4860,89
Nov 16 2006;5719898,63;624,75;487,84;330,70;4917,72
Nov 17 2006;5685641,50;620,50;483,73;327,54;4884,45
Nov 20 2006;5725514,25;625,50;488,04;329,69;4925,19
Nov 21 2006;5707930,00;624,50;486,88;328,81;4915,44
Nov 22 2006;5770859,42;631,80;488,46;330,09;4968,92
Nov 23 2006;5754497,63;630,25;486,66;329,09;4955,03
Nov 24 2006;5845669,50;639,50;488,45;331,04;5021,67
Nov 27 2006;5839452,50;638,75;486,72;329,78;5010,10
Nov 28 2006;5851163,50;637,00;484,39;327,10;4994,08
Nov 29 2006;5844281,25;637,50;484,70;327,02;4992,45
Nov 30 2006;5927005,05;646,70;487,87;328,77;5065,86
Dec 01 2006;5949037,50;648,75;486,48;327,54;5083,60
Dec 04 2006;5910900,00;646,00;484,82;326,47;5056,56
Dec 05 2006;5887700,56;645,90;485,37;327,71;5052,10
Dec 06 2006;5800320,00;636,00;477,60;322,82;4975,68
Dec 07 2006;5695261,88;627,75;472,12;319,58;4911,26
Dec 08 2006;5780898,41;637,40;478,62;324,11;4987,33
Dec 11 2006;5695590,63;626,75;474,25;320,76;4910,59
Dec 12 2006;5695960,00;628,00;474,30;319,37;4917,74
Dec 13 2006;5659680,00;624,00;471,96;317,23;4883,74
Dec 14 2006;5689576,01;627,40;476,37;319,65;4905,33
Dec 15 2006;5668016,25;623,75;476,53;319,54;4882,40
Dec 18 2006;5579418,00;614,00;469,90;315,58;4801,60
Dec 19 2006;5671370,00;620,50;471,15;316,12;4853,05
Dec 20 2006;5628982,50;619,25;469,70;315,06;4839,56
Dec 21 2006;5625142,75;620,50;471,34;316,28;4850,45
Dec 22 2006;5632588,75;620,50;471,67;316,58;4850,01
Dec 25 2006;5632588,75;620,50;471,67;316,58;4850,01
Dec 26 2006;5632588,75;620,50;472,40;317,10;4852,31
Dec 27 2006;5676926,25;628,50;478,84;321,46;4915,81
Dec 28 2006;5711700,00;632,00;480,85;322,47;4938,51
Dec 29 2006;5683892,00;632,00;479,28;322,92;4932,82
Jan 01 2007;5683892,00;632,00;479,28;322,92;4932,82
Jan 02 2007;5751352,50;639,75;481,83;324,29;4993,31
Jan 03 2007;5764120,69;642,60;486,98;329,12;5015,56
Jan 04 2007;5663014,81;628,70;480,31;323,30;4909,52
Jan 05 2007;5493423,50;609,50;469,08;316,20;4756,96
Jan 08 2007;5509880,00;609,50;468,54;315,04;4764,46
Jan 09 2007;5507734,68;609,60;468,87;314,12;4757,93
Jan 10 2007;5524271,11;608,40;469,93;314,41;4749,84
Jan 11 2007;5581746,00;612,00;474,77;315,20;4770,48
Jan 12 2007;5658317,50;619,75;479,22;316,19;4833,06
Jan 15 2007;5715105,00;627,00;484,75;318,86;4885,46
Jan 16 2007;5688909,35;627,05;484,94;319,77;4884,72
Jan 17 2007;5705848,75;626,50;483,84;317,83;4870,41
Jan 18 2007;5780405,00;635,00;490,37;321,98;4934,58
Jan 19 2007;5709747,50;629,00;485,92;318,61;4889,78
Jan 22 2007;5808510,00;639,00;493,19;323,36;4967,78
Jan 23 2007;5837112,50;642,50;493,00;323,43;4997,43
Jan 24 2007;5828661,42;642,10;495,28;326,70;4990,72
Jan 25 2007;5927666,25;651,75;502,25;330,70;5064,42
Jan 26 2007;5885023,50;645,50;500,21;329,42;5019,28
Jan 29 2007;5881731,88;644,75;498,43;329,30;5012,61
Jan 30 2007;5871319,56;645,20;497,97;328,94;5016,43
Jan 31 2007;5919550,00;650,50;500,60;332,33;5056,92
Feb 01 2007;5995605,86;660,20;506,97;335,03;5122,16
Feb 02 2007;5861018,46;645,70;497,67;328,03;5008,05
Feb 05 2007;5886810,11;649,40;502,42;331,30;5039,93
Feb 06 2007;5914525,50;653,25;504,38;331,81;5066,28
Feb 07 2007;5908919,38;653,75;502,25;331,84;5065,25
Feb 08 2007;5940080,00;656,00;503,13;334,98;5082,95
Feb 09 2007;6015386,25;664,50;511,25;341,04;5148,28
Feb 12 2007;6009856,16;664,55;512,67;341,21;5154,91
Feb 13 2007;6059949,33;667,80;513,16;343,71;5186,27
Feb 14 2007;6059691,00;668,25;509,12;340,78;5183,95
Feb 15 2007;6010004,75;664,75;505,80;340,18;5155,47
Feb 16 2007;6019153,67;665,10;506,84;341,10;5149,60
Feb 19 2007;6086385,50;670,75;510,44;344,41;5193,35
Feb 20 2007;6016592,86;663,90;504,73;339,24;5140,31
Feb 21 2007;5996876,25;661,25;503,60;338,71;5119,79
Feb 22 2007;6145218,17;676,60;516,19;346,50;5238,64
Feb 23 2007;6201298,50;683,00;518,74;347,96;5288,20
Feb 26 2007;6218038,13;685,75;520,67;349,31;5316,96
Feb 27 2007;6148348,06;676,20;510,55;344,03;5234,80
Feb 28 2007;6065141,85;664,20;502,82;338,92;5141,24
Mar 01 2007;6135835,11;670,40;509,25;342,46;5191,24
Mar 02 2007;5976292,35;651,90;494,93;335,30;5049,94
Mar 05 2007;5893121,25;636,75;486,11;330,63;4934,81
Mar 06 2007;5935375,00;643,75;491,13;334,32;4983,59
Mar 07 2007;5953343,10;646,40;491,73;334,85;5003,14
Mar 08 2007;6002743,75;654,25;498,46;338,99;5063,89
Mar 09 2007;5985046,00;652,25;497,39;337,59;5051,35
Mar 12 2007;5941486,88;647,75;491,26;335,80;5021,36
Mar 13 2007;5996794,80;650,80;493,05;336,83;5039,14
Mar 14 2007;5930443,38;643,25;486,33;332,62;4977,47
Mar 15 2007;5982736,75;648,50;489,53;334,88;5021,98
Mar 16 2007;6025769,55;653,20;490,89;336,30;5053,15
Mar 19 2007;6042375,00;655,00;492,54;336,61;5067,08
Mar 20 2007;6033145,00;659,00;495,84;336,56;5099,01
Mar 21 2007;6017681,25;658,75;495,13;336,17;5094,77
Mar 22 2007;6037609,50;663,00;496,31;337,02;5122,74
Mar 23 2007;5978437,50;656,25;493,37;334,29;5071,50
Mar 26 2007;6035620,50;663,00;497,28;336,80;5130,43
Mar 27 2007;6056012,00;664,00;497,47;337,87;5134,98
Mar 28 2007;6100762,50;666,75;498,78;339,24;5153,64
Mar 29 2007;6032286,00;661,00;495,74;336,74;5107,55
Mar 30 2007;6038468,75;661,75;497,13;337,40;5115,46
Apr 02 2007;5999619,63;658,25;492,17;332,80;5090,91
Apr 03 2007;6041353,75;664,25;496,73;335,71;5135,65
Apr 04 2007;6128231,00;672,25;502,64;340,00;5198,17
Apr 05 2007;6128850,00;673,50;501,25;341,55;5202,32
Apr 06 2007;6128850,00;673,50;501,25;341,55;5202,32
Apr 09 2007;6125482,50;673,50;503,87;343,28;5208,85
Apr 10 2007;6164339,11;677,40;503,92;343,41;5239,69
Apr 11 2007;6161446,56;678,20;504,67;342,72;5239,09
Apr 12 2007;6170424,75;677,25;501,80;342,16;5232,43
Apr 13 2007;6201198,00;681,75;504,50;343,81;5264,27
Apr 16 2007;6243717,50;686,50;506,70;344,97;5308,77
Apr 17 2007;6252200,00;688,00;506,98;343,09;5317,62
Apr 18 2007;6250061,88;688,75;507,05;343,42;5318,39
Apr 19 2007;6206993,86;681,90;501,12;340,52;5261,88
Apr 20 2007;6285516,51;691,40;508,63;345,10;5336,15
Apr 23 2007;6259938,21;688,70;507,67;344,29;5319,93
Apr 24 2007;6256522,51;688,40;505,34;343,73;5318,65
Apr 25 2007;6212088,00;684,00;500,71;341,02;5277,81
Apr 26 2007;6110840,00;673,00;494,65;337,88;5199,80
Apr 27 2007;6150006,25;677,50;496,10;338,40;5225,90
Apr 30 2007;6149191,00;677,00;496,06;338,53;5215,54
May 01 2007;6114602,67;673,60;495,42;336,94;5189,35
May 02 2007;6074038,75;669,50;492,44;336,39;5157,76
May 03 2007;6099149,86;674,20;497,00;339,13;5193,97
May 04 2007;6181633,85;688,80;506,94;345,78;5306,44
May 07 2007;6119986,26;688,80;505,67;345,12;5306,44
May 08 2007;6082640,38;684,25;505,86;343,80;5265,99
May 09 2007;6020645,00;683,00;504,00;342,00;5254,66
May 10 2007;5903227,50;673,50;498,41;339,66;5181,64
May 11 2007;5934030,00;669,00;494,73;337,46;5135,65
May 14 2007;5897759,57;670,20;495,03;338,41;5147,34
May 15 2007;5883941,25;668,25;491,49;336,81;5136,70
May 16 2007;5879538,75;667,75;491,95;336,78;5129,65
May 17 2007;5776116,25;656,75;486,79;332,52;5037,73
May 18 2007;5794740,00;657,00;486,87;332,78;5038,27
May 21 2007;5760790,00;658,00;488,95;334,11;5045,08
May 22 2007;5745498,00;662,00;491,74;335,26;5067,41
May 23 2007;5766453,80;662,05;490,79;332,85;5066,67
May 24 2007;5759660,00;659,00;490,49;331,90;5042,60
May 25 2007;5733873,29;655,30;486,98;330,13;5014,81
May 28 2007;5733873,29;655,30;486,98;330,13;5014,81
May 29 2007;5819221,39;660,15;489,60;333,12;5049,95
May 30 2007;5769425,14;652,65;485,95;330,48;4990,88
May 31 2007;5817874,41;659,10;489,80;333,20;5039,87
Jun 01 2007;5883195,50;666,50;496,70;336,78;5096,93
Jun 04 2007;5888901,21;671,10;497,74;337,06;5134,72
Jun 05 2007;5905842,50;671,50;496,58;336,95;5131,07
Jun 06 2007;5963678,07;669,70;496,35;336,25;5113,69
Jun 07 2007;5935156,25;668,75;496,90;337,66;5115,07
Jun 08 2007;5966051,25;655,25;490,47;333,05;5015,94
Jun 11 2007;5901470,73;650,30;487,32;330,56;4983,38
Jun 12 2007;5812305,00;647,25;486,05;327,98;4947,32
Jun 13 2007;5882604,06;647,65;486,79;328,26;4945,45
Jun 14 2007;5924977,50;653,25;490,70;331,69;4992,79
Jun 15 2007;5907614,72;653,10;488,70;330,37;4980,15
Jun 18 2007;5838400,00;656,00;489,72;331,15;5006,13
Jun 19 2007;5857475,76;656,30;489,47;330,22;4999,36
Jun 20 2007;5883126,06;657,70;490,18;330,03;5010,36
Jun 21 2007;5864257,50;650,50;485,50;326,47;4956,03
Jun 22 2007;5878912,93;652,85;486,17;327,13;4975,17
Jun 25 2007;5879526,25;650,75;483,74;325,93;4958,32
Jun 26 2007;5874760,00;647,00;480,67;323,59;4927,49
Jun 27 2007;5864297,96;642,10;478,06;321,54;4892,03
Jun 28 2007;5875411,88;647,25;480,71;323,21;4928,87
Jun 29 2007;5877267,50;650,50;481,66;324,22;4952,39
Jul 02 2007;5902571,25;654,75;480,43;325,16;4979,18
Jul 03 2007;5898063,75;654,25;480,66;324,46;4968,64
Jul 04 2007;5892255,25;654,15;480,16;324,55;4968,07
Jul 05 2007;5865510,00;651,00;478,69;323,81;4946,56
Jul 06 2007;5867943,75;648,75;475,92;322,27;4931,15
Jul 09 2007;5964475,00;661,25;485,23;328,17;5026,49
Jul 10 2007;5953976,16;661,70;482,31;326,94;5016,35
Jul 11 2007;5988547,50;663,00;481,27;325,92;5014,34
Jul 12 2007;6045285,00;667,25;484,55;328,89;5049,28
Jul 13 2007;6018495,00;666,50;483,87;327,90;5045,07
Jul 16 2007;6023970,00;666,00;483,54;327,07;5040,15
Jul 17 2007;6035157,50;666,50;483,48;325,99;5040,67
Jul 18 2007;6067425,00;666,75;482,85;324,86;5043,30
Jul 19 2007;6131205,00;674,50;487,97;329,05;5101,38
Jul 20 2007;6173590,67;681,60;492,68;331,64;5162,44
Jul 23 2007;6187445,00;682,00;493,58;331,38;5157,28
Jul 24 2007;6187780,98;684,30;494,99;331,96;5175,02
Jul 25 2007;6143598,75;674,75;492,32;329,22;5099,83
Jul 26 2007;6122460,00;670,00;488,36;327,41;5068,88
Jul 27 2007;6073297,50;660,50;483,69;325,25;4994,90
Jul 30 2007;6092415,00;661,50;483,43;326,79;5005,84
Jul 31 2007;6139237,50;665,50;486,17;327,50;5039,43
Aug 01 2007;6194803,75;665,75;486,82;328,08;5039,99
Aug 02 2007;6196125,00;666,25;487,26;327,77;5044,71
Aug 03 2007;6217546,50;670,50;487,09;328,85;5074,34
Aug 06 2007;6244950,00;671,50;486,75;330,58;5077,21
Aug 07 2007;6235780,00;668,00;485,31;330,50;5056,96
Aug 08 2007;6278434,75;675,50;488,87;331,35;5116,78
Aug 09 2007;6182056,63;662,60;483,46;326,44;5012,30
Aug 10 2007;6248803,75;668,50;488,72;330,99;5063,22
Aug 13 2007;6247796,88;668,75;491,17;332,43;5070,13
Aug 14 2007;6252412,88;668,35;492,47;334,18;5063,42
Aug 15 2007;6289498,50;667,25;495,38;335,14;5061,62
Aug 16 2007;6274818,75;662,25;494,16;334,25;5035,75
Aug 17 2007;6229812,50;657,50;486,48;330,96;4993,78
Aug 20 2007;6192705,00;659,50;489,26;332,12;5003,69
Aug 21 2007;6206800,00;657,50;487,42;331,52;4990,82
Aug 22 2007;6196002,50;659,50;487,96;331,20;5012,20
Aug 23 2007;6179994,75;660,75;486,76;329,43;5013,11
Aug 24 2007;6215292,87;660,85;484,55;328,85;5000,39
Aug 27 2007;6198771,63;660,85;484,44;328,06;4996,29
Aug 28 2007;6257070,00;666,00;488,18;331,40;5032,63
Aug 29 2007;6253913,75;664,25;486,72;329,78;5014,22
Aug 30 2007;6273720,00;666,00;488,40;330,47;5022,31
Aug 31 2007;6310080,00;672,00;492,94;333,16;5070,24
Sep 03 2007;6309408,00;672,00;493,72;332,99;5069,77
Sep 04 2007;6383643,75;678,75;499,54;337,66;5124,36
Sep 05 2007;6393329,63;680,25;498,33;336,78;5135,68
Sep 06 2007;6466888,71;688,15;502,61;340,42;5187,55
Sep 07 2007;6587647,50;701,00;509,32;346,14;5285,19
Sep 10 2007;6623452,50;703,50;510,06;346,83;5291,30
Sep 11 2007;6647175,08;704,15;508,98;346,90;5297,46
Sep 12 2007;6641695,00;706,00;508,44;347,71;5310,25
Sep 13 2007;6624061,25;704,50;507,53;347,50;5291,15
Sep 14 2007;6719361,63;716,35;516,53;356,12;5384,09
Sep 17 2007;6749612,50;719,00;518,48;359,47;5408,82
Sep 18 2007;6702568,13;714,75;515,34;357,96;5376,92
Sep 19 2007;6689507,85;725,15;519,54;362,70;5448,41
Sep 20 2007;6728020,00;734,50;521,42;364,71;5519,40
Sep 21 2007;6750920,00;737,00;522,94;364,75;5530,15
Sep 24 2007;6661250,00;730,00;518,01;361,02;5482,74
Sep 25 2007;6678523,75;728,50;515,81;361,37;5471,91
Sep 26 2007;6731044,75;734,75;520,31;364,58;5521,65
Sep 27 2007;6688195,00;731,75;517,08;361,55;5498,95
Sep 28 2007;6794735,00;743,00;522,45;364,69;5577,03
Oct 01 2007;6745612,50;742,50;521,33;363,42;5573,28
Oct 02 2007;6645155,50;731,00;516,48;358,15;5486,96
Oct 03 2007;6662801,00;730,25;516,24;358,49;5481,33
Oct 04 2007;6620187,50;725,50;513,25;355,41;5445,68
Oct 05 2007;6699330,00;737,00;521,12;360,96;5532,00
Oct 08 2007;6655112,50;733,75;521,70;360,10;5507,67
Oct 09 2007;6679200,00;736,00;522,41;361,94;5532,51
Oct 10 2007;6726843,75;741,25;523,35;362,69;5567,90
Oct 11 2007;6785940,00;749,00;526,08;367,41;5621,77
Oct 12 2007;6790470,00;749,50;528,88;368,34;5630,62
Oct 15 2007;6875179,67;758,85;533,48;371,57;5712,92
Oct 16 2007;6856155,00;756,75;534,58;372,43;5689,25
