Date;Hang Seng
Dec 05 2000;14573,21
Dec 06 2000;15098,95
Dec 07 2000;15011,52
Dec 08 2000;15189,33
Dec 11 2000;15408,54
Dec 12 2000;15329,60
Dec 13 2000;15621,73
Dec 14 2000;15496,99
Dec 15 2000;14975,53
Dec 18 2000;15024,53
Dec 19 2000;15188,04
Dec 20 2000;14930,72
Dec 21 2000;14659,32
Dec 22 2000;14738,21
Dec 27 2000;14748,36
Dec 28 2000;14796,55
Dec 29 2000;15095,53
Jan 02 2001;14869,94
Jan 03 2001;14589,58
Jan 04 2001;15235,03
Jan 05 2001;15447,61
Jan 08 2001;15436,53
Jan 09 2001;15500,59
Jan 10 2001;15435,79
Jan 11 2001;15090,77
Jan 12 2001;15295,42
Jan 15 2001;15293,76
Jan 16 2001;15363,15
Jan 17 2001;15261,48
Jan 18 2001;15528,75
Jan 19 2001;15933,55
Jan 22 2001;16099,27
Jan 23 2001;16044,21
Jan 29 2001;16099,82
Jan 30 2001;15893,07
Jan 31 2001;16102,35
Feb 01 2001;16163,99
Feb 02 2001;16071,29
Feb 05 2001;15830,84
Feb 06 2001;15913,24
Feb 07 2001;16049,47
Feb 08 2001;15909,40
Feb 09 2001;15873,28
Feb 12 2001;15693,11
Feb 13 2001;15842,72
Feb 14 2001;15860,42
Feb 15 2001;15756,37
Feb 16 2001;15630,31
Feb 19 2001;15490,96
Feb 20 2001;15527,36
Feb 21 2001;15351,51
Feb 22 2001;15098,64
Feb 23 2001;15280,56
Feb 26 2001;15230,22
Feb 27 2001;14834,73
Feb 28 2001;14787,87
Mar 01 2001;14360,56
Mar 02 2001;13966,43
Mar 05 2001;14135,26
Mar 06 2001;14321,05
Mar 07 2001;14177,36
Mar 08 2001;14208,95
Mar 09 2001;14194,35
Mar 12 2001;13776,72
Mar 13 2001;13493,03
Mar 14 2001;13330,84
Mar 15 2001;13504,17
Mar 16 2001;13522,04
Mar 19 2001;13457,69
Mar 20 2001;13223,86
Mar 21 2001;13154,44
Mar 22 2001;12621,85
Mar 23 2001;12583,36
Mar 26 2001;12950,49
Mar 27 2001;12707,90
Mar 28 2001;12851,41
Mar 29 2001;12677,89
Mar 30 2001;12760,64
Apr 02 2001;12727,30
Apr 03 2001;12584,22
Apr 04 2001;12063,71
Apr 06 2001;12386,61
Apr 09 2001;12202,10
Apr 10 2001;12213,67
Apr 11 2001;12706,43
Apr 12 2001;12989,47
Apr 17 2001;12606,45
Apr 18 2001;12972,80
Apr 19 2001;13548,95
Apr 20 2001;13448,13
Apr 23 2001;13311,50
Apr 24 2001;13274,61
Apr 25 2001;13249,55
Apr 26 2001;13293,11
Apr 27 2001;13386,04
May 02 2001;13814,24
May 03 2001;13718,14
May 04 2001;13390,99
May 07 2001;13600,78
May 08 2001;13540,81
May 09 2001;13585,14
May 10 2001;13604,80
May 11 2001;13636,61
May 14 2001;13259,17
May 15 2001;13250,09
May 16 2001;13335,95
May 17 2001;13637,87
May 18 2001;13459,18
May 21 2001;13721,27
May 22 2001;13877,95
May 23 2001;13839,10
May 24 2001;13810,60
May 25 2001;13753,99
May 28 2001;13739,07
May 29 2001;13629,61
May 30 2001;13420,13
May 31 2001;13174,41
Jun 01 2001;13141,38
Jun 04 2001;13207,49
Jun 05 2001;13451,87
Jun 06 2001;13576,01
Jun 07 2001;13703,43
Jun 08 2001;13808,89
Jun 11 2001;13675,49
Jun 12 2001;13526,68
Jun 13 2001;13523,31
Jun 14 2001;13248,89
Jun 15 2001;13102,50
Jun 18 2001;12948,78
Jun 19 2001;13133,66
Jun 20 2001;12918,71
Jun 21 2001;13187,45
Jun 22 2001;13174,02
Jun 26 2001;12961,97
Jun 27 2001;13004,21
Jun 28 2001;12827,82
Jun 29 2001;13042,53
Jul 03 2001;13184,75
Jul 04 2001;13207,53
Jul 05 2001;12999,48
Jul 09 2001;12690,68
Jul 10 2001;12713,90
Jul 11 2001;12527,90
Jul 12 2001;12660,20
Jul 13 2001;12612,79
Jul 16 2001;12624,53
Jul 17 2001;12495,25
Jul 18 2001;12427,19
Jul 19 2001;12279,82
Jul 20 2001;12301,68
Jul 23 2001;12236,45
Jul 24 2001;12214,10
Jul 26 2001;12039,82
Jul 27 2001;12182,17
Jul 30 2001;12086,66
Jul 31 2001;12316,69
Aug 01 2001;12478,74
Aug 02 2001;12466,37
Aug 03 2001;12269,08
Aug 06 2001;12148,81
Aug 07 2001;12007,19
Aug 08 2001;11958,01
Aug 09 2001;11716,77
Aug 10 2001;11765,81
Aug 13 2001;11694,29
Aug 14 2001;11991,01
Aug 15 2001;12141,63
Aug 16 2001;11832,44
Aug 17 2001;11754,81
Aug 20 2001;11458,70
Aug 21 2001;11440,35
Aug 22 2001;11188,57
Aug 23 2001;11345,38
Aug 24 2001;11110,30
Aug 27 2001;11234,72
Aug 28 2001;11300,53
Aug 29 2001;11242,41
Aug 30 2001;11315,63
Aug 31 2001;11090,48
Sep 03 2001;10902,64
Sep 04 2001;11136,86
Sep 05 2001;10943,14
Sep 06 2001;10664,32
Sep 07 2001;10384,20
Sep 10 2001;10366,32
Sep 11 2001;10417,36
Sep 12 2001;9493,62
Sep 13 2001;9569,21
Sep 14 2001;9655,45
Sep 17 2001;9319,35
Sep 18 2001;9307,90
Sep 19 2001;9558,15
Sep 20 2001;9317,98
Sep 21 2001;8934,20
Sep 24 2001;9284,50
Sep 25 2001;9210,06
Sep 26 2001;9371,75
Sep 27 2001;9600,79
Sep 28 2001;9950,70
Oct 03 2001;9897,14
Oct 04 2001;10286,39
Oct 05 2001;10277,38
Oct 08 2001;9967,83
Oct 09 2001;10358,93
Oct 10 2001;10298,24
Oct 11 2001;10522,61
Oct 12 2001;10274,13
Oct 15 2001;10130,59
Oct 16 2001;10148,49
Oct 17 2001;10260,81
Oct 18 2001;9880,61
Oct 19 2001;9825,84
Oct 22 2001;9797,54
Oct 23 2001;10219,84
Oct 24 2001;10243,46
Oct 25 2001;10243,46
Oct 26 2001;10404,74
Oct 29 2001;10178,09
Oct 30 2001;10076,43
Oct 31 2001;10073,97
Nov 01 2001;10158,85
Nov 02 2001;10186,06
Nov 05 2001;10430,72
Nov 06 2001;10356,05
Nov 07 2001;10269,79
Nov 08 2001;10538,62
Nov 09 2001;10609,25
Nov 12 2001;10592,45
Nov 13 2001;10662,84
Nov 14 2001;10950,04
Nov 15 2001;11239,39
Nov 16 2001;11287,37
Nov 19 2001;11360,26
Nov 20 2001;11225,79
Nov 21 2001;11173,92
Nov 22 2001;11253,30
Nov 23 2001;11322,36
Nov 26 2001;11391,96
Nov 27 2001;11261,54
Nov 28 2001;11066,19
Nov 29 2001;11090,74
Nov 30 2001;11279,25
Dec 03 2001;11155,15
Dec 04 2001;11427,28
Dec 05 2001;11678,44
Dec 06 2001;11745,84
Dec 07 2001;11832,18
Dec 10 2001;11784,92
Dec 11 2001;11693,05
Dec 12 2001;11847,06
Dec 13 2001;11529,54
Dec 14 2001;11466,11
Dec 17 2001;11465,78
Dec 18 2001;11486,93
Dec 19 2001;11565,23
Dec 20 2001;11601,14
Dec 21 2001;11158,10
Dec 24 2001;11209,78
Dec 27 2001;11359,50
Dec 28 2001;11431,59
Dec 31 2001;11397,21
Jan 02 2002;11350,85
Jan 03 2002;11423,52
Jan 04 2002;11702,15
Jan 07 2002;11892,64
Jan 08 2002;11713,71
Jan 09 2002;11440,72
Jan 10 2002;11256,07
Jan 11 2002;11166,46
Jan 14 2002;11209,43
Jan 15 2002;11013,59
Jan 16 2002;10964,09
Jan 17 2002;11013,84
Jan 18 2002;10972,96
Jan 21 2002;11000,25
Jan 22 2002;10797,69
Jan 23 2002;10762,14
Jan 24 2002;10741,46
Jan 25 2002;10772,96
Jan 28 2002;10767,46
Jan 29 2002;11014,24
Jan 30 2002;10756,96
Jan 31 2002;10725,30
Feb 01 2002;10691,25
Feb 04 2002;10721,32
Feb 05 2002;10609,19
Feb 06 2002;10592,39
Feb 07 2002;10409,68
Feb 08 2002;10518,99
Feb 11 2002;10832,74
Feb 15 2002;10961,88
Feb 18 2002;11002,81
Feb 19 2002;10840,49
Feb 20 2002;10749,06
Feb 21 2002;10788,90
Feb 22 2002;10664,94
Feb 25 2002;10496,02
Feb 26 2002;10547,13
Feb 27 2002;10648,71
Feb 28 2002;10482,55
Mar 01 2002;10425,31
Mar 04 2002;10704,12
Mar 05 2002;10985,84
Mar 06 2002;11003,00
Mar 07 2002;11188,07
Mar 08 2002;11233,23
Mar 11 2002;11318,87
Mar 12 2002;11273,86
Mar 13 2002;11217,50
Mar 14 2002;11303,70
Mar 15 2002;11210,25
Mar 18 2002;11230,64
Mar 19 2002;11222,83
Mar 20 2002;11036,60
Mar 21 2002;10829,73
Mar 22 2002;10863,07
Mar 25 2002;10836,64
Mar 26 2002;10786,92
Mar 27 2002;10987,88
Mar 28 2002;11032,92
Apr 02 2002;10878,04
Apr 03 2002;10833,96
Apr 04 2002;10831,37
Apr 08 2002;10723,68
Apr 09 2002;10733,69
Apr 10 2002;10643,14
Apr 11 2002;10744,91
Apr 12 2002;10710,48
Apr 15 2002;10727,98
Apr 16 2002;10788,53
Apr 17 2002;11090,58
Apr 18 2002;11217,15
Apr 19 2002;11252,18
Apr 22 2002;11139,42
Apr 23 2002;11345,18
Apr 24 2002;11396,57
Apr 25 2002;11409,29
Apr 26 2002;11385,08
Apr 29 2002;11361,49
Apr 30 2002;11497,58
May 02 2002;11780,11
May 03 2002;11797,22
May 06 2002;11736,20
May 07 2002;11795,98
May 08 2002;11768,31
May 09 2002;11700,76
May 10 2002;11645,90
May 13 2002;11733,43
May 14 2002;11690,31
May 15 2002;11838,36
May 16 2002;11832,77
May 17 2002;11974,61
May 21 2002;11753,29
May 22 2002;11795,20
May 23 2002;11624,75
May 24 2002;11626,78
May 27 2002;11564,73
May 28 2002;11581,58
May 29 2002;11430,66
May 30 2002;11380,61
May 31 2002;11301,94
Jun 03 2002;11359,80
Jun 04 2002;11312,55
Jun 05 2002;11402,38
Jun 06 2002;11380,77
Jun 07 2002;11284,71
Jun 10 2002;11288,84
Jun 11 2002;11215,02
Jun 12 2002;11147,97
Jun 13 2002;11119,33
Jun 14 2002;10955,52
Jun 17 2002;10832,26
Jun 18 2002;10852,04
Jun 19 2002;10673,11
Jun 20 2002;10754,41
Jun 21 2002;10591,86
Jun 24 2002;10657,34
Jun 25 2002;10608,98
Jun 26 2002;10355,92
Jun 27 2002;10518,09
Jun 28 2002;10598,55
Jul 02 2002;10491,76
Jul 03 2002;10579,19
Jul 04 2002;10765,58
Jul 05 2002;10806,16
Jul 08 2002;10803,45
Jul 09 2002;10843,15
Jul 10 2002;10787,54
Jul 11 2002;10558,81
Jul 12 2002;10648,30
Jul 15 2002;10581,66
Jul 16 2002;10421,49
Jul 17 2002;10335,12
Jul 18 2002;10452,55
Jul 19 2002;10325,46
Jul 22 2002;10110,25
Jul 23 2002;10313,89
Jul 24 2002;9971,99
Jul 25 2002;9884,78
Jul 26 2002;9773,12
Jul 29 2002;9975,99
Jul 30 2002;10155,25
Jul 31 2002;10267,36
Aug 01 2002;10180,02
Aug 02 2002;9991,72
Aug 05 2002;9862,33
Aug 06 2002;9700,69
Aug 07 2002;9977,74
Aug 08 2002;9962,24
Aug 09 2002;10014,06
Aug 12 2002;9959,92
Aug 13 2002;10100,06
Aug 14 2002;9961,35
Aug 15 2002;10219,71
Aug 16 2002;10265,04
Aug 19 2002;10246,96
Aug 20 2002;10408,01
Aug 21 2002;10402,26
Aug 22 2002;10424,00
Aug 23 2002;10245,69
Aug 26 2002;10226,33
Aug 27 2002;10185,52
Aug 28 2002;10130,25
Aug 29 2002;10061,15
Aug 30 2002;10043,87
Sep 02 2002;9896,98
Sep 03 2002;9790,68
Sep 04 2002;9820,33
Sep 05 2002;9726,03
Sep 06 2002;9720,86
Sep 09 2002;9723,67
Sep 10 2002;9885,77
Sep 11 2002;9882,35
Sep 12 2002;9896,33
Sep 13 2002;9650,97
Sep 16 2002;9505,13
Sep 17 2002;9707,25
Sep 18 2002;9474,07
Sep 19 2002;9427,79
Sep 20 2002;9328,22
Sep 23 2002;9314,87
Sep 24 2002;9197,68
Sep 25 2002;9124,91
Sep 26 2002;9270,71
Sep 27 2002;9294,46
Sep 30 2002;9072,21
Oct 02 2002;9109,35
Oct 03 2002;8984,32
Oct 04 2002;9051,37
Oct 07 2002;8931,40
Oct 08 2002;8977,41
Oct 09 2002;8977,35
Oct 10 2002;8858,69
Oct 11 2002;8965,73
Oct 15 2002;9336,39
Oct 16 2002;9459,14
Oct 17 2002;9576,15
Oct 18 2002;9613,07
Oct 21 2002;9570,36
Oct 22 2002;9548,94
Oct 23 2002;9804,65
Oct 24 2002;9787,49
Oct 25 2002;9722,54
Oct 28 2002;9853,74
Oct 29 2002;9634,67
Oct 30 2002;9560,46
Oct 31 2002;9441,25
Nov 01 2002;9407,68
Nov 04 2002;9720,83
Nov 05 2002;9655,36
Nov 06 2002;9773,98
Nov 07 2002;9844,38
Nov 08 2002;9770,68
Nov 11 2002;9580,88
Nov 12 2002;9613,84
Nov 13 2002;9616,62
Nov 14 2002;9740,84
Nov 15 2002;9865,65
Nov 18 2002;9920,09
Nov 19 2002;9965,03
Nov 20 2002;9971,15
Nov 21 2002;10003,54
Nov 22 2002;10065,32
Nov 25 2002;10100,77
Nov 26 2002;9995,52
Nov 27 2002;9944,59
Nov 28 2002;10147,84
Nov 29 2002;10069,87
Dec 02 2002;10205,16
Dec 03 2002;10227,01
Dec 04 2002;9995,73
Dec 05 2002;10009,88
Dec 06 2002;9973,75
Dec 09 2002;9868,48
Dec 10 2002;9857,99
Dec 11 2002;9784,57
Dec 12 2002;9813,78
Dec 13 2002;9728,43
Dec 16 2002;9656,46
Dec 17 2002;9715,74
Dec 18 2002;9548,65
Dec 19 2002;9557,86
Dec 20 2002;9628,69
Dec 23 2002;9570,93
Dec 24 2002;9561,63
Dec 27 2002;9445,26
Dec 30 2002;9272,33
Dec 31 2002;9321,29
Jan 02 2003;9365,52
Jan 03 2003;9583,85
Jan 06 2003;9665,96
Jan 07 2003;9652,40
Jan 08 2003;9688,21
Jan 09 2003;9675,41
Jan 10 2003;9721,50
Jan 13 2003;9834,08
Jan 14 2003;9796,31
Jan 15 2003;9873,49
Jan 16 2003;9743,23
Jan 17 2003;9614,59
Jan 20 2003;9552,02
Jan 21 2003;9568,47
Jan 22 2003;9560,29
Jan 23 2003;9584,70
Jan 24 2003;9460,60
Jan 27 2003;9298,67
Jan 28 2003;9325,60
Jan 29 2003;9240,79
Jan 30 2003;9258,95
Feb 04 2003;9252,71
Feb 05 2003;9180,47
Feb 06 2003;9126,15
Feb 07 2003;9150,95
Feb 10 2003;9232,14
Feb 11 2003;9194,91
Feb 12 2003;9314,90
Feb 13 2003;9173,43
Feb 14 2003;9201,76
Feb 17 2003;9383,68
Feb 18 2003;9397,05
Feb 19 2003;9427,63
Feb 20 2003;9390,48
Feb 21 2003;9250,86
Feb 24 2003;9239,47
Feb 25 2003;9148,48
Feb 26 2003;9116,28
Feb 27 2003;9134,24
Feb 28 2003;9122,66
Mar 03 2003;9268,77
Mar 04 2003;9181,89
Mar 05 2003;9109,18
Mar 06 2003;8962,26
Mar 07 2003;8907,10
Mar 10 2003;8861,87
Mar 11 2003;8859,93
Mar 12 2003;8874,99
Mar 13 2003;8787,45
Mar 14 2003;8956,17
Mar 17 2003;8804,16
Mar 18 2003;9041,51
Mar 19 2003;9158,59
Mar 20 2003;9194,56
Mar 21 2003;9179,19
Mar 24 2003;9108,45
Mar 25 2003;9062,15
Mar 26 2003;9047,09
Mar 27 2003;8872,32
Mar 28 2003;8863,36
Mar 31 2003;8634,45
Apr 01 2003;8596,89
Apr 02 2003;8706,19
Apr 03 2003;8648,16
Apr 04 2003;8822,45
Apr 07 2003;8962,21
Apr 08 2003;8806,66
Apr 09 2003;8636,85
Apr 10 2003;8625,72
Apr 11 2003;8645,65
Apr 14 2003;8533,55
Apr 15 2003;8632,10
Apr 16 2003;8675,14
Apr 17 2003;8579,14
Apr 22 2003;8571,91
Apr 23 2003;8519,60
Apr 24 2003;8442,11
Apr 25 2003;8409,01
Apr 28 2003;8435,04
Apr 29 2003;8744,22
Apr 30 2003;8717,22
May 02 2003;8808,18
May 05 2003;8916,49
May 06 2003;8889,22
May 07 2003;8901,05
May 09 2003;9084,16
May 12 2003;9155,57
May 13 2003;9119,04
May 14 2003;9103,69
May 15 2003;9126,07
May 16 2003;9093,18
May 19 2003;9087,37
May 20 2003;9050,40
May 21 2003;9059,80
May 22 2003;9131,49
May 23 2003;9303,73
May 26 2003;9492,71
May 27 2003;9420,81
May 28 2003;9510,62
May 29 2003;9508,55
May 30 2003;9487,38
Jun 02 2003;9637,53
Jun 03 2003;9662,82
Jun 05 2003;9639,01
Jun 06 2003;9694,63
Jun 09 2003;9733,51
Jun 10 2003;9703,72
Jun 11 2003;9662,06
Jun 12 2003;9736,84
Jun 13 2003;9855,64
Jun 16 2003;9862,28
Jun 17 2003;10030,37
Jun 18 2003;9970,30
Jun 19 2003;9980,11
Jun 20 2003;9930,31
Jun 23 2003;9734,29
Jun 24 2003;9629,35
Jun 25 2003;9628,99
Jun 26 2003;9606,11
Jun 27 2003;9657,21
Jun 30 2003;9577,12
Jul 02 2003;9602,62
Jul 03 2003;9646,10
Jul 04 2003;9636,81
Jul 07 2003;9892,40
Jul 08 2003;9992,87
Jul 09 2003;10027,41
Jul 10 2003;9983,31
Jul 11 2003;9911,50
Jul 14 2003;10122,40
Jul 15 2003;10135,55
Jul 16 2003;10207,17
Jul 17 2003;10096,72
Jul 18 2003;10140,84
Jul 21 2003;10102,86
Jul 22 2003;10008,71
Jul 23 2003;9900,56
Jul 24 2003;9923,14
Jul 25 2003;9939,20
Jul 28 2003;10134,88
Jul 29 2003;10198,60
Jul 30 2003;10121,22
Jul 31 2003;10134,83
Aug 01 2003;10248,60
Aug 04 2003;10183,14
Aug 05 2003;10177,38
Aug 06 2003;9987,54
Aug 07 2003;9958,05
Aug 08 2003;9945,22
Aug 11 2003;10093,54
Aug 12 2003;10184,17
Aug 13 2003;10301,47
Aug 14 2003;10374,02
Aug 15 2003;10424,56
Aug 18 2003;10525,04
Aug 19 2003;10509,29
Aug 20 2003;10475,33
Aug 21 2003;10643,63
Aug 22 2003;10760,73
Aug 25 2003;10764,22
Aug 26 2003;10753,93
Aug 27 2003;10678,55
Aug 28 2003;10760,12
Aug 29 2003;10908,99
Sep 01 2003;10903,40
Sep 02 2003;10939,94
Sep 03 2003;11102,36
Sep 04 2003;11138,62
Sep 05 2003;11170,61
Sep 08 2003;11165,28
Sep 09 2003;11046,82
Sep 10 2003;10810,31
Sep 11 2003;10883,52
Sep 15 2003;10992,73
Sep 16 2003;11071,38
Sep 17 2003;11140,05
Sep 18 2003;11069,22
Sep 19 2003;10968,42
Sep 22 2003;10873,27
Sep 23 2003;10944,36
Sep 24 2003;11295,89
Sep 25 2003;11286,52
Sep 26 2003;11290,15
Sep 29 2003;11141,28
Sep 30 2003;11229,87
Oct 02 2003;11546,12
Oct 03 2003;11608,72
Oct 06 2003;11734,48
Oct 07 2003;11723,92
Oct 08 2003;11720,80
Oct 09 2003;11800,37
Oct 10 2003;11935,83
Oct 13 2003;11961,97
Oct 14 2003;11856,02
Oct 15 2003;12056,18
Oct 16 2003;12027,57
Oct 17 2003;12044,49
Oct 20 2003;12147,89
Oct 21 2003;12250,69
Oct 22 2003;12238,63
Oct 23 2003;11737,18
Oct 24 2003;11736,37
Oct 27 2003;11749,72
Oct 28 2003;12091,88
Oct 29 2003;12130,51
Oct 30 2003;12143,35
Oct 31 2003;12190,10
Nov 03 2003;12386,81
Nov 04 2003;12440,72
Nov 05 2003;12438,92
Nov 06 2003;12150,09
Nov 07 2003;12215,17
Nov 10 2003;12156,68
Nov 11 2003;12003,62
Nov 12 2003;11971,48
Nov 13 2003;12227,57
Nov 14 2003;12203,53
Nov 17 2003;11997,02
Nov 18 2003;12027,26
Nov 19 2003;11872,99
Nov 20 2003;11845,41
Nov 21 2003;11839,80
Nov 24 2003;11848,56
Nov 25 2003;12008,07
Nov 26 2003;12086,67
Nov 27 2003;12075,99
Nov 28 2003;12317,47
Dec 01 2003;12456,99
Dec 02 2003;12412,23
Dec 03 2003;12361,18
Dec 04 2003;12342,65
Dec 05 2003;12314,73
Dec 08 2003;12177,44
Dec 09 2003;12393,64
Dec 10 2003;12398,38
Dec 11 2003;12554,58
Dec 12 2003;12594,42
Dec 15 2003;12520,17
Dec 16 2003;12260,33
Dec 17 2003;12193,12
Dec 18 2003;12240,25
Dec 19 2003;12371,75
Dec 22 2003;12487,99
Dec 23 2003;12420,51
Dec 24 2003;12456,70
Dec 29 2003;12464,29
Dec 30 2003;12526,74
Dec 31 2003;12575,94
Jan 02 2004;12801,48
Jan 05 2004;13005,33
Jan 06 2004;13036,32
Jan 07 2004;13157,68
Jan 08 2004;13203,59
Jan 09 2004;13385,80
Jan 12 2004;13352,22
Jan 13 2004;13396,65
Jan 14 2004;13320,88
Jan 15 2004;13249,81
Jan 16 2004;13167,76
Jan 19 2004;13253,31
Jan 20 2004;13570,43
Jan 21 2004;13750,58
Jan 26 2004;13727,27
Jan 27 2004;13761,88
Jan 28 2004;13431,78
Jan 29 2004;13334,01
Jan 30 2004;13289,37
Feb 02 2004;12999,98
Feb 03 2004;13090,01
Feb 04 2004;13086,73
Feb 05 2004;13030,94
Feb 06 2004;13309,60
Feb 09 2004;13576,68
Feb 10 2004;13515,66
Feb 11 2004;13524,76
Feb 12 2004;13625,13
Feb 13 2004;13739,80
Feb 16 2004;13831,53
Feb 17 2004;13815,44
Feb 18 2004;13928,38
Feb 19 2004;13867,22
Feb 20 2004;13868,37
Feb 23 2004;13765,07
Feb 24 2004;13756,41
Feb 25 2004;13599,47
Feb 26 2004;13674,64
Feb 27 2004;13907,03
Mar 01 2004;13918,65
Mar 02 2004;13731,35
Mar 03 2004;13454,09
Mar 04 2004;13451,56
Mar 05 2004;13454,76
Mar 08 2004;13573,54
Mar 09 2004;13397,25
Mar 10 2004;13214,20
Mar 11 2004;13024,06
Mar 12 2004;12932,23
Mar 15 2004;12919,41
Mar 16 2004;12932,62
Mar 17 2004;12975,72
Mar 18 2004;12816,19
Mar 19 2004;12790,58
Mar 22 2004;12550,91
Mar 23 2004;12588,36
Mar 24 2004;12678,13
Mar 25 2004;12520,21
Mar 26 2004;12483,24
Mar 29 2004;12427,34
Mar 30 2004;12641,39
Mar 31 2004;12681,67
Apr 01 2004;12676,25
Apr 02 2004;12731,76
Apr 06 2004;12886,97
Apr 07 2004;12920,05
Apr 08 2004;12909,37
Apr 13 2004;13031,81
Apr 14 2004;12669,86
Apr 15 2004;12479,26
Apr 16 2004;12458,38
Apr 19 2004;12450,00
Apr 20 2004;12394,37
Apr 21 2004;12227,30
Apr 22 2004;12167,70
Apr 23 2004;12383,94
Apr 26 2004;12132,68
Apr 27 2004;12154,91
Apr 28 2004;12165,31
Apr 29 2004;12005,58
Apr 30 2004;11942,96
May 03 2004;11950,62
May 04 2004;12098,30
May 05 2004;11950,46
May 06 2004;12010,31
May 07 2004;11910,76
May 10 2004;11485,50
May 11 2004;11508,09
May 12 2004;11528,18
May 13 2004;11396,94
May 14 2004;11276,86
May 17 2004;10967,65
May 18 2004;11072,39
May 19 2004;11469,41
May 20 2004;11339,62
May 21 2004;11576,01
May 24 2004;11662,97
May 25 2004;11692,56
May 27 2004;11983,90
May 28 2004;12116,87
May 31 2004;12198,24
Jun 01 2004;12105,55
Jun 02 2004;12201,75
Jun 03 2004;11929,93
Jun 04 2004;12022,64
Jun 07 2004;12326,85
Jun 08 2004;12344,16
Jun 09 2004;12339,94
Jun 10 2004;12422,87
Jun 11 2004;12396,39
Jun 14 2004;12076,57
Jun 15 2004;12050,69
Jun 16 2004;12161,78
Jun 17 2004;12082,86
Jun 18 2004;11855,55
Jun 21 2004;11845,59
Jun 23 2004;11849,77
Jun 24 2004;12163,68
Jun 25 2004;12185,52
Jun 28 2004;12194,60
Jun 29 2004;12116,30
Jun 30 2004;12285,75
Jul 02 2004;12220,13
Jul 05 2004;12252,11
Jul 06 2004;12284,08
Jul 07 2004;12320,26
Jul 08 2004;12119,75
Jul 09 2004;12202,26
Jul 12 2004;12191,01
Jul 13 2004;12078,33
Jul 14 2004;11932,83
Jul 15 2004;11939,41
Jul 16 2004;12059,20
Jul 19 2004;12166,95
Jul 20 2004;12123,63
Jul 21 2004;12395,11
Jul 22 2004;12320,21
Jul 23 2004;12352,99
Jul 26 2004;12319,83
Jul 27 2004;12301,32
Jul 28 2004;12320,27
Jul 29 2004;12183,10
Jul 30 2004;12238,03
Aug 02 2004;12201,39
Aug 03 2004;12357,12
Aug 04 2004;12280,26
Aug 05 2004;12491,92
Aug 06 2004;12478,68
Aug 09 2004;12467,41
Aug 10 2004;12408,04
Aug 11 2004;12343,13
Aug 12 2004;12413,43
Aug 13 2004;12359,83
Aug 16 2004;12219,75
Aug 17 2004;12256,12
Aug 18 2004;12228,54
Aug 19 2004;12396,67
Aug 20 2004;12376,90
Aug 23 2004;12431,77
Aug 24 2004;12646,49
Aug 25 2004;12793,03
Aug 26 2004;12784,39
Aug 27 2004;12818,42
Aug 30 2004;12877,78
Aug 31 2004;12850,28
Sep 01 2004;13023,87
Sep 02 2004;12999,07
Sep 03 2004;12948,10
Sep 06 2004;13104,34
Sep 07 2004;13136,04
Sep 08 2004;13049,96
Sep 09 2004;12942,20
Sep 10 2004;13003,99
Sep 13 2004;13139,57
Sep 14 2004;13148,06
Sep 15 2004;13084,40
Sep 16 2004;13209,84
Sep 17 2004;13224,93
Sep 20 2004;13221,33
Sep 21 2004;13304,48
Sep 22 2004;13272,23
Sep 23 2004;13280,43
Sep 24 2004;13066,84
Sep 27 2004;13021,90
Sep 28 2004;12950,80
Sep 30 2004;13120,03
Oct 04 2004;13359,25
Oct 05 2004;13331,10
Oct 06 2004;13271,57
Oct 07 2004;13321,73
Oct 08 2004;13241,46
Oct 11 2004;13305,13
Oct 12 2004;13251,59
Oct 13 2004;13171,58
Oct 14 2004;13035,38
Oct 15 2004;13059,43
Oct 18 2004;13034,74
Oct 19 2004;13154,55
Oct 20 2004;12999,13
Oct 21 2004;13015,20
Oct 25 2004;12818,10
Oct 26 2004;12852,35
Oct 27 2004;12838,71
Oct 28 2004;13113,15
Oct 29 2004;13054,66
Nov 01 2004;13094,25
Nov 02 2004;13308,74
Nov 03 2004;13397,67
Nov 04 2004;13369,09
Nov 05 2004;13494,95
Nov 08 2004;13561,49
Nov 09 2004;13516,67
Nov 10 2004;13672,37
Nov 11 2004;13624,51
Nov 12 2004;13784,46
Nov 15 2004;13932,22
Nov 16 2004;13746,08
Nov 17 2004;13824,98
Nov 18 2004;13799,82
Nov 19 2004;13787,68
Nov 22 2004;13800,60
Nov 23 2004;14023,29
Nov 24 2004;13997,02
Nov 25 2004;13926,61
Nov 26 2004;13895,03
Nov 29 2004;14066,91
Nov 30 2004;14060,05
Dec 01 2004;14162,80
Dec 02 2004;14261,79
Dec 03 2004;14211,84
Dec 06 2004;14256,86
Dec 07 2004;14235,78
Dec 08 2004;14022,32
Dec 09 2004;14008,82
Dec 10 2004;13901,81
Dec 13 2004;13886,16
Dec 14 2004;14043,52
Dec 15 2004;14078,54
Dec 16 2004;14024,63
Dec 17 2004;13992,44
Dec 20 2004;14214,04
Dec 21 2004;14180,79
Dec 22 2004;14151,08
Dec 23 2004;14235,30
Dec 24 2004;14194,90
Dec 28 2004;14196,95
Dec 29 2004;14266,38
Dec 30 2004;14163,55
Dec 31 2004;14230,14
Jan 03 2005;14237,42
Jan 04 2005;14045,90
Jan 05 2005;13764,36
Jan 06 2005;13712,04
Jan 07 2005;13574,86
Jan 10 2005;13531,39
