Date;Nikkei 225
Jan 23 2004;11069,01
Jan 22 2004;11000,7
Jan 21 2004;11002,39
Jan 20 2004;11103,1
Jan 19 2004;11036,33
Jan 16 2004;10857,2
Jan 15 2004;10665,15
Jan 14 2004;10863
Jan 13 2004;10849,68
Jan 09 2004;10965,05
Jan 08 2004;10837,65
Jan 07 2004;10757,82
Jan 06 2004;10813,99
Jan 05 2004;10825,17
Dec 30 2003;10676,64
Dec 29 2003;10500,62
Dec 26 2003;10417,41
Dec 25 2003;10365,35
Dec 24 2003;10371,27
Dec 22 2003;10372,51
Dec 19 2003;10284,54
Dec 18 2003;10104
Dec 17 2003;10092,64
Dec 16 2003;10271,6
Dec 15 2003;10490,77
Dec 12 2003;10169,66
Dec 11 2003;10075,14
Dec 10 2003;9910,56
Dec 09 2003;10124,28
Dec 08 2003;10045,34
Dec 05 2003;10373,46
Dec 04 2003;10429,99
Dec 03 2003;10326,39
Dec 02 2003;10410,15
Dec 01 2003;10403,27
Nov 28 2003;10100,57
Nov 27 2003;10163,38
Nov 26 2003;10144,83
Nov 25 2003;9960,2
Nov 21 2003;9852,83
Nov 20 2003;9865,7
Nov 19 2003;9614,6
Nov 18 2003;9897,05
Nov 17 2003;9786,83
Nov 14 2003;10167,06
Nov 13 2003;10337,67
Nov 12 2003;10226,22
Nov 11 2003;10207,04
Nov 10 2003;10504,54
Nov 07 2003;10628,98
Nov 06 2003;10552,3
Nov 05 2003;10837,54
Nov 04 2003;10847,97
Oct 31 2003;10559,59
Oct 30 2003;10695,56
Oct 29 2003;10739,22
Oct 28 2003;10561,01
Oct 27 2003;10454,12
Oct 24 2003;10335,7
Oct 23 2003;10335,16
Oct 22 2003;10889,62
Oct 21 2003;11031,52
Oct 20 2003;11161,71
Oct 17 2003;11037,89
Oct 16 2003;11025,15
Oct 15 2003;10899,95
Oct 14 2003;10966,43
Oct 10 2003;10786,04
Oct 09 2003;10531,44
Oct 08 2003;10542,2
Oct 07 2003;10820,33
Oct 06 2003;10740,14
Oct 03 2003;10709,29
Oct 02 2003;10593,53
Oct 01 2003;10361,24
Sep 30 2003;10219,05
Sep 29 2003;10229,57
Sep 26 2003;10318,44
Sep 25 2003;10310,04
Sep 24 2003;10502,29
Sep 22 2003;10475,1
Sep 19 2003;10938,42
Sep 18 2003;11033,32
Sep 17 2003;10990,11
Sep 16 2003;10887,03
Sep 12 2003;10712,81
Sep 11 2003;10546,33
Sep 10 2003;10856,32
Sep 09 2003;10922,04
Sep 08 2003;10683,76
Sep 05 2003;10650,77
Sep 04 2003;10646,95
Sep 03 2003;10715,69
Sep 02 2003;10690,08
Sep 01 2003;10670,18
Aug 29 2003;10343,55
Aug 28 2003;10225,22
Aug 27 2003;10308,99
Aug 26 2003;10332,57
Aug 25 2003;10276,64
Aug 22 2003;10281,17
Aug 21 2003;10362,69
Aug 20 2003;10292,06
Aug 19 2003;10174,1
Aug 18 2003;10032,97
Aug 15 2003;9863,47
Aug 14 2003;9913,47
Aug 13 2003;9752,75
Aug 12 2003;9564,81
Aug 11 2003;9487,8
Aug 08 2003;9327,53
Aug 07 2003;9265,56
Aug 06 2003;9323,91
Aug 05 2003;9382,58
Aug 04 2003;9452,79
Aug 01 2003;9611,67
Jul 31 2003;9563,21
Jul 30 2003;9632,66
Jul 29 2003;9834,31
Jul 28 2003;9839,91
Jul 25 2003;9648,01
Jul 24 2003;9671
Jul 23 2003;9615,34
Jul 22 2003;9485,97
Jul 18 2003;9527,73
Jul 17 2003;9498,86
Jul 16 2003;9735,97
Jul 15 2003;9751
Jul 14 2003;9755,63
Jul 11 2003;9635,35
Jul 10 2003;9955,62
Jul 09 2003;9990,95
Jul 08 2003;9898,72
Jul 07 2003;9795,16
Jul 04 2003;9547,73
Jul 03 2003;9624,8
Jul 02 2003;9592,24
Jul 01 2003;9278,49
Jun 30 2003;9083,11
Jun 27 2003;9104,06
Jun 26 2003;8923,41
Jun 25 2003;8932,26
Jun 24 2003;8919,26
Jun 23 2003;9137,14
Jun 20 2003;9120,39
Jun 19 2003;9110,51
Jun 18 2003;9092,97
Jun 17 2003;9033
Jun 16 2003;8839,83
Jun 13 2003;8980,64
Jun 12 2003;8918,6
Jun 11 2003;8890,3
Jun 10 2003;8789,09
Jun 09 2003;8822,73
Jun 06 2003;8785,87
Jun 05 2003;8657,23
Jun 04 2003;8557,86
Jun 03 2003;8564,49
Jun 02 2003;8547,17
May 30 2003;8424,51
May 29 2003;8375,36
May 28 2003;8234,18
May 27 2003;8120,24
May 26 2003;8227,32
May 23 2003;8184,76
May 22 2003;8051,66
May 21 2003;8018,51
May 20 2003;8059,48
May 19 2003;8039,13
May 16 2003;8117,29
May 15 2003;8123,4
May 14 2003;8244,91
May 13 2003;8190,26
May 12 2003;8221,12
May 09 2003;8152,16
May 08 2003;8031,55
May 07 2003;8109,77
May 06 2003;8083,56
May 02 2003;7907,19
May 01 2003;7863,29
Apr 30 2003;7831,42
Apr 28 2003;7607,88
Apr 25 2003;7699,5
Apr 24 2003;7854,57
Apr 23 2003;7793,38
Apr 22 2003;7790,46
Apr 21 2003;7969,08
Apr 18 2003;7874,51
Apr 17 2003;7821,9
Apr 16 2003;7879,49
Apr 15 2003;7838,83
Apr 14 2003;7752,1
Apr 11 2003;7816,49
Apr 10 2003;7980,12
Apr 09 2003;8057,61
Apr 08 2003;8131,41
Apr 07 2003;8249,98
Apr 04 2003;8074,12
Apr 03 2003;8017,75
Apr 02 2003;8069,85
Apr 01 2003;7986,72
Mar 31 2003;7972,71
Mar 28 2003;8280,16
Mar 27 2003;8368,67
Mar 26 2003;8351,92
Mar 25 2003;8238,76
Mar 24 2003;8435,07
Mar 20 2003;8195,05
Mar 19 2003;8051,04
Mar 18 2003;7954,46
Mar 17 2003;7871,64
Mar 14 2003;8002,69
Mar 13 2003;7868,56
Mar 12 2003;7943,04
Mar 11 2003;7862,43
Mar 10 2003;8042,26
Mar 07 2003;8144,12
Mar 06 2003;8369,15
Mar 05 2003;8472,62
Mar 04 2003;8480,22
Mar 03 2003;8490,4
Feb 28 2003;8363,04
Feb 27 2003;8359,38
Feb 26 2003;8356,81
Feb 25 2003;8360,49
Feb 24 2003;8564,95
Feb 21 2003;8513,54
Feb 20 2003;8650,92
Feb 19 2003;8678,44
Feb 18 2003;8692,97
Feb 17 2003;8771,89
Feb 14 2003;8701,92
Feb 13 2003;8599,66
Feb 12 2003;8664,17
Feb 10 2003;8484,93
Feb 07 2003;8448,16
Feb 06 2003;8484,19
Feb 05 2003;8549,85
Feb 04 2003;8484,9
Feb 03 2003;8500,79
Jan 31 2003;8339,94
Jan 30 2003;8316,81
Jan 29 2003;8331,08
Jan 28 2003;8525,39
Jan 27 2003;8609,47
Jan 24 2003;8731,65
Jan 23 2003;8790,92
Jan 22 2003;8611,04
Jan 21 2003;8708,58
Jan 20 2003;8558,82
Jan 17 2003;8690,25
Jan 16 2003;8609,17
Jan 15 2003;8611,75
Jan 14 2003;8553,06
Jan 10 2003;8470,45
Jan 09 2003;8497,93
Jan 08 2003;8517,8
Jan 07 2003;8656,5
Jan 06 2003;8713,33
Dec 30 2002;8578,95
Dec 27 2002;8714,05
Dec 26 2002;8700,1
Dec 25 2002;8501,14
Dec 24 2002;8512,37
Dec 20 2002;8406,88
Dec 19 2002;8387,57
Dec 18 2002;8344,01
Dec 17 2002;8510,73
Dec 16 2002;8450,94
Dec 13 2002;8516,07
Dec 12 2002;8708,69
Dec 11 2002;8727,66
Dec 10 2002;8804,52
Dec 09 2002;8828,05
Dec 06 2002;8863,26
Dec 05 2002;8917,57
Dec 04 2002;9006,73
Dec 03 2002;9205,11
Dec 02 2002;9174,47
Nov 29 2002;9215,56
Nov 28 2002;9176,78
Nov 27 2002;8875,88
Nov 26 2002;8823,99
Nov 25 2002;8944,44
Nov 22 2002;8772,56
Nov 21 2002;8668,06
Nov 20 2002;8459,62
Nov 19 2002;8365,26
Nov 18 2002;8346,01
Nov 15 2002;8503,59
Nov 14 2002;8303,39
Nov 13 2002;8438,52
Nov 12 2002;8464,77
Nov 11 2002;8460,37
Nov 08 2002;8690,77
Nov 07 2002;8920,44
Nov 06 2002;8953,29
Nov 05 2002;8937,56
Nov 01 2002;8685,72
Oct 31 2002;8640,48
Oct 30 2002;8756,59
Oct 29 2002;8708,76
Oct 28 2002;8757,51
Oct 25 2002;8726,29
Oct 24 2002;8614,3
Oct 23 2002;8714,52
Oct 22 2002;8689,39
Oct 21 2002;8978,41
Oct 18 2002;9086,13
Oct 17 2002;8959,88
Oct 16 2002;8884,87
Oct 15 2002;8836,73
Oct 11 2002;8529,61
Oct 10 2002;8439,62
Oct 09 2002;8539,34
Oct 08 2002;8708,9
Oct 07 2002;8688
Oct 04 2002;9027,55
Oct 03 2002;8936,43
Oct 02 2002;9049,33
Oct 01 2002;9162,26
Sep 30 2002;9383,29
Sep 27 2002;9530,44
Sep 26 2002;9320,92
Sep 25 2002;9165,41
Sep 24 2002;9321,64
Sep 20 2002;9481,08
Sep 19 2002;9669,62
Sep 18 2002;9472,06
Sep 17 2002;9543,94
Sep 13 2002;9241,93
Sep 12 2002;9415,23
Sep 11 2002;9400,08
Sep 10 2002;9309,31
Sep 09 2002;9306,26
Sep 06 2002;9129,07
Sep 05 2002;9222,12
Sep 04 2002;9075,09
Sep 03 2002;9217,04
Sep 02 2002;9521,63
Aug 30 2002;9619,3
Aug 29 2002;9620,14
Aug 28 2002;9766,73
Aug 27 2002;9907,3
Aug 26 2002;10067,74
Aug 23 2002;9867,45
Aug 22 2002;9814,02
Aug 21 2002;9642,61
Aug 20 2002;9620,69
Aug 19 2002;9599,1
Aug 16 2002;9788,13
Aug 15 2002;9795,57
Aug 14 2002;9638,41
Aug 13 2002;9688,61
Aug 12 2002;9747,82
Aug 09 2002;9999,79
Aug 08 2002;9799,57
Aug 07 2002;9834,4
Aug 06 2002;9501,02
Aug 05 2002;9704,93
Aug 02 2002;9709,66
Aug 01 2002;9793,51
Jul 31 2002;9877,94
Jul 30 2002;10003,72
Jul 29 2002;9666,67
Jul 26 2002;9591,03
Jul 25 2002;9929,91
Jul 24 2002;9947,72
Jul 23 2002;10215,63
Jul 22 2002;10189,01
Jul 19 2002;10202,36
Jul 18 2002;10498,26
Jul 17 2002;10296,02
Jul 16 2002;10250,42
Jul 15 2002;10375,15
Jul 12 2002;10601,45
Jul 11 2002;10485,74
Jul 10 2002;10752,66
Jul 09 2002;10960,25
Jul 08 2002;10769,2
Jul 05 2002;10826,09
Jul 04 2002;10632,81
Jul 03 2002;10812,3
Jul 02 2002;10622,32
Jul 01 2002;10595,44
Jun 28 2002;10621,84
Jun 27 2002;10261,6
Jun 26 2002;10074,56
Jun 25 2002;10496,67
Jun 24 2002;10471,32
Jun 21 2002;10354,35
Jun 20 2002;10612,98
Jun 19 2002;10476,18
Jun 18 2002;10839,93
Jun 17 2002;10664,11
Jun 14 2002;10920,63
Jun 13 2002;11144,84
Jun 12 2002;11327,06
Jun 11 2002;11449,44
Jun 10 2002;11370,21
Jun 07 2002;11438,53
Jun 06 2002;11574,94
Jun 05 2002;11663,87
Jun 04 2002;11653,07
Jun 03 2002;11901,39
May 31 2002;11763,7
May 30 2002;11770,03
May 29 2002;11853
May 28 2002;11936,08
May 27 2002;11976,35
May 24 2002;11976,28
May 23 2002;11979,85
May 22 2002;11961,98
May 21 2002;11801,16
May 20 2002;11856,54
May 17 2002;11847,32
May 16 2002;11738,69
May 15 2002;11642,97
May 14 2002;11356,19
May 13 2002;11336,95
May 10 2002;11531,11
May 09 2002;11633,3
May 08 2002;11520,75
May 07 2002;11316,04
May 02 2002;11551,01
May 01 2002;11552,79
Apr 30 2002;11492,54
Apr 26 2002;11541,39
Apr 25 2002;11648,72
Apr 24 2002;11672,88
Apr 23 2002;11736,83
Apr 22 2002;11721,64
Apr 19 2002;11512,01
Apr 18 2002;11575,73
Apr 17 2002;11543,71
Apr 16 2002;11346,66
Apr 15 2002;11137,3
Apr 12 2002;10962,98
Apr 11 2002;11147,27
Apr 10 2002;11218,58
Apr 09 2002;11114,49
Apr 08 2002;11352,89
Apr 05 2002;11335,49
Apr 04 2002;11379,2
Apr 03 2002;11400,71
Apr 02 2002;11204,49
Apr 01 2002;11028,7
Mar 29 2002;11024,94
Mar 28 2002;11333,11
Mar 27 2002;11323,68
Mar 26 2002;11207,92
Mar 25 2002;11261,09
Mar 22 2002;11345,08
Mar 20 2002;11526,78
Mar 19 2002;11792,82
Mar 18 2002;11498,38
Mar 15 2002;11648,01
Mar 14 2002;11568,82
Mar 13 2002;11415,31
Mar 12 2002;11607,33
Mar 11 2002;11919,3
Mar 08 2002;11885,79
Mar 07 2002;11648,34
Mar 06 2002;11358,53
Mar 05 2002;11348,45
Mar 04 2002;11450,22
Mar 01 2002;10812
Feb 28 2002;10587,83
Feb 27 2002;10573,09
Feb 26 2002;10202,63
Feb 25 2002;10296,47
Feb 22 2002;10356,78
Feb 21 2002;10295,42
Feb 20 2002;9834,13
Feb 19 2002;9847,16
Feb 18 2002;10093,25
Feb 15 2002;10048,1
Feb 14 2002;10081,09
Feb 13 2002;9968,35
Feb 12 2002;9877,99
Feb 08 2002;9686,06
Feb 07 2002;9583,27
Feb 06 2002;9420,85
Feb 05 2002;9475,6
Feb 04 2002;9631,93
Feb 01 2002;9791,43
Jan 31 2002;9997,8
Jan 30 2002;9919,48
Jan 29 2002;10026,03
Jan 28 2002;10220,85
Jan 25 2002;10144,14
Jan 24 2002;10074,05
Jan 23 2002;10040,91
Jan 22 2002;10050,98
Jan 21 2002;10280,25
Jan 18 2002;10293,32
Jan 17 2002;10128,18
Jan 16 2002;10177,58
Jan 15 2002;10208,05
Jan 11 2002;10441,59
Jan 10 2002;10538,43
Jan 09 2002;10663,98
Jan 08 2002;10695,6
Jan 07 2002;10942,36
Jan 04 2002;10871,49
Dec 28 2001;10542,62
Dec 27 2001;10457,61
Dec 26 2001;10192,57
Dec 25 2001;10254,81
Dec 21 2001;10335,45
Dec 20 2001;10434,52
Dec 19 2001;10471,93
Dec 18 2001;10432,17
Dec 17 2001;10323,35
Dec 14 2001;10511,65
Dec 13 2001;10433,45
Dec 12 2001;10801,52
Dec 11 2001;10473,91
Dec 10 2001;10571,01
Dec 07 2001;10796,89
Dec 06 2001;10857,28
Dec 05 2001;10713,81
Dec 04 2001;10452,65
Dec 03 2001;10370,62
Nov 30 2001;10697,44
Nov 29 2001;10655,96
Nov 28 2001;10624,81
Nov 27 2001;10948,89
Nov 26 2001;11064,3
Nov 22 2001;10696,82
Nov 21 2001;10661,08
Nov 20 2001;10575,62
Nov 19 2001;10727,94
Nov 16 2001;10649,09
Nov 15 2001;10489,89
Nov 14 2001;10086,76
Nov 13 2001;10030,56
Nov 12 2001;10081,56
Nov 09 2001;10215,71
Nov 08 2001;10431,79
Nov 07 2001;10284,98
Nov 06 2001;10633,72
Nov 05 2001;10447,54
Nov 02 2001;10383,78
Nov 01 2001;10347,28
Oct 31 2001;10366,34
Oct 30 2001;10512,82
Oct 29 2001;10612,31
Oct 26 2001;10795,16
Oct 25 2001;10880,1
Oct 24 2001;10802,15
Oct 23 2001;10861,56
Oct 19 2001;10538,79
Oct 18 2001;10474,85
Oct 17 2001;10755,45
Oct 16 2001;10637,82
Oct 15 2001;10452,54
Oct 12 2001;10632,35
Oct 11 2001;10347,01
Oct 10 2001;9964,88
Oct 09 2001;10011,77
Oct 05 2001;10205,87
Oct 04 2001;10205,48
Oct 03 2001;9924,23
Oct 02 2001;10136,56
Oct 01 2001;9972,28
Sep 28 2001;9774,68
Sep 27 2001;9696,53
Sep 26 2001;9641,7
Sep 25 2001;9693,97
Sep 21 2001;9554,99
Sep 20 2001;9785,16
Sep 19 2001;9939,6
Sep 18 2001;9679,88
Sep 17 2001;9504,41
Sep 14 2001;10008,89
Sep 13 2001;9613,09
Sep 12 2001;9610,1
Sep 11 2001;10292,95
Sep 10 2001;10195,69
Sep 07 2001;10516,79
Sep 06 2001;10650,33
Sep 05 2001;10598,79
Sep 04 2001;10772,59
Sep 03 2001;10409,68
Aug 31 2001;10713,51
Aug 30 2001;10938,45
Aug 29 2001;10979,76
Aug 28 2001;11189,4
Aug 27 2001;11275,01
Aug 24 2001;11166,31
Aug 23 2001;11126,92
Aug 22 2001;11396,43
Aug 21 2001;11280,38
Aug 20 2001;11257,94
Aug 17 2001;11445,54
Aug 16 2001;11515,02
Aug 15 2001;11755,4
Aug 14 2001;11917,95
Aug 13 2001;11477,56
Aug 10 2001;11735,06
Aug 09 2001;11754,56
Aug 08 2001;12163,67
Aug 07 2001;12319,46
Aug 06 2001;12243,9
Aug 03 2001;12241,97
Aug 02 2001;12399,2
Aug 01 2001;11959,33
Jul 31 2001;11860,77
Jul 30 2001;11579,27
Jul 27 2001;11798,08
Jul 26 2001;11858,56
Jul 25 2001;11891,61
Jul 24 2001;11883,25
Jul 23 2001;11609,63
Jul 19 2001;11908,39
Jul 18 2001;11892,58
Jul 17 2001;12128,57
Jul 16 2001;12343,37
Jul 13 2001;12355,15
Jul 12 2001;12407,95
Jul 11 2001;12005,11
Jul 10 2001;12300,41
Jul 09 2001;12239,68
Jul 06 2001;12306,08
Jul 05 2001;12607,3
Jul 04 2001;12629,02
Jul 03 2001;12817,41
Jul 02 2001;12751,18
Jun 29 2001;12969,05
Jun 28 2001;12679,88
Jun 27 2001;12828,98
Jun 26 2001;12978,82
Jun 25 2001;12896,47
Jun 22 2001;13044,61
Jun 21 2001;12962,43
Jun 20 2001;12674,64
Jun 19 2001;12574,26
Jun 18 2001;12697,79
Jun 15 2001;12790,38
Jun 14 2001;12846,66
Jun 13 2001;12823,45
Jun 12 2001;12840,1
Jun 11 2001;13226,48
Jun 08 2001;13430,22
Jun 07 2001;13277,51
Jun 06 2001;13174,84
Jun 05 2001;13182
Jun 04 2001;13312,35
Jun 01 2001;13261,84
May 31 2001;13262,14
May 30 2001;13493,35
May 29 2001;13773,89
May 28 2001;13737,77
May 25 2001;13765,92
May 24 2001;13895,79
May 23 2001;14067,7
May 22 2001;14091,19
May 21 2001;14176,83
May 18 2001;13877,77
May 17 2001;13910,67
May 16 2001;13694,27
May 15 2001;14054,03
May 14 2001;13873,02
May 11 2001;14043,92
May 10 2001;14017,79
May 09 2001;14084,85
May 08 2001;14289,05
May 07 2001;14529,41
May 02 2001;14421,64
May 01 2001;14425,46
Apr 27 2001;13934,32
Apr 26 2001;13973,03
Apr 25 2001;13827,5
Apr 24 2001;13743,18
Apr 23 2001;13715,6
Apr 20 2001;13765,67
Apr 19 2001;13868,28
Apr 18 2001;13641,79
Apr 17 2001;13067,09
Apr 16 2001;13254,89
Apr 13 2001;13385,72
Apr 12 2001;13352,44
Apr 11 2001;13174,93
Apr 10 2001;12620,27
Apr 09 2001;12841,76
Apr 06 2001;13383,76
Apr 05 2001;13381,38
Apr 04 2001;13242,78
Apr 03 2001;13124,47
Apr 02 2001;12937,86
Mar 30 2001;12999,7
Mar 29 2001;13072,36
Mar 28 2001;13765,51
Mar 27 2001;13638,33
Mar 26 2001;13862,31
Mar 23 2001;13214,54
Mar 22 2001;12853,97
Mar 21 2001;13103,94
Mar 19 2001;12190,97
Mar 16 2001;12232,98
Mar 15 2001;12152,83
Mar 14 2001;11843,59
Mar 13 2001;11819,7
Mar 12 2001;12171,37
Mar 09 2001;12627,9
Mar 08 2001;12650,56
Mar 07 2001;12723,89
Mar 06 2001;12687,74
Mar 05 2001;12322,16
Mar 02 2001;12261,8
Mar 01 2001;12681,66
Feb 28 2001;12883,54
Feb 27 2001;13059,86
Feb 26 2001;13201,14
Feb 23 2001;13246
Feb 22 2001;13073,36
Feb 21 2001;13100,08
Feb 20 2001;13248,36
Feb 19 2001;13119,59
Feb 16 2001;13175,49
Feb 15 2001;13327,39
Feb 14 2001;13284,06
Feb 13 2001;13274,7
Feb 09 2001;13422,83
Feb 08 2001;13138,23
Feb 07 2001;13366,01
Feb 06 2001;13269,85
Feb 05 2001;13385,52
Feb 02 2001;13703,63
Feb 01 2001;13779,55
Jan 31 2001;13843,55
Jan 30 2001;13826,65
Jan 29 2001;13845,28
Jan 26 2001;13696,06
Jan 25 2001;13803,38
Jan 24 2001;13893,58
Jan 23 2001;13984,66
Jan 22 2001;14032,42
Jan 19 2001;13989,12
Jan 18 2001;13873,92
Jan 17 2001;13667,63
Jan 16 2001;13584,45
Jan 15 2001;13506,23
Jan 12 2001;13347,74
Jan 11 2001;13201,07
Jan 10 2001;13432,65
Jan 09 2001;13610,51
Jan 05 2001;13867,61
