,Date,IDR,USD,Euro,GBP,RMB,Oil,Silver,Nikkei 225,IHSG,Hang Seng,NASDAQ,USD/IDR,US Bond,Gold/Silver,Gold/Oil
162,Oct 11 2001,2800882.92,281.85,312.51,195.27,2332.76,0.971527778,4.42,10347.01,370.59,10522.61,1701.47,9937.5,4.67,63.766968325791865,290.1100785612329
163,Oct 12 2001,2809544.05,281.8,311.07,194.28,2332.32,23.06,4.46,10632.35,378.6,10274.13,1703.4,9970.0,4.68,63.18385650224216,12.220294882914137
164,Oct 16 2001,2810998.54,281.1,309.27,194.18,2326.58,22.2,4.35,10637.82,378.88,10148.49,1722.07,10000.0,4.57,64.62068965517243,12.662162162162163
165,Oct 17 2001,2819518.53,281.6,310.58,194.05,2330.77,22.31,4.36,10755.45,381.37,10260.81,1646.34,10012.5,4.57,64.58715596330275,12.622142536978934
166,Oct 18 2001,2819835.0,281.0,311.22,194.52,2325.84,21.39,4.26,10474.85,385.17,9880.61,1652.72,10035.0,4.58,65.962441314554,13.1369798971482
167,Oct 19 2001,2816622.51,279.15,311.06,194.1,2310.47,0.9236111109999999,4.26,10538.79,387.85,9825.84,1671.31,10090.0,4.62,65.52816901408451,302.2375940213218
168,Oct 23 2001,2807426.51,276.05,310.76,194.29,2284.81,0.934722222,4.23,10861.56,391.79,10219.84,1704.44,10170.0,4.65,65.26004728132388,295.3283804565417
169,Oct 24 2001,2818365.0,275.5,308.96,193.66,2280.23,22.22,4.21,10802.15,385.96,10243.46,1731.54,10230.0,4.6,65.43942992874109,12.398739873987399
170,Oct 25 2001,2840325.0,276.7,308.75,193.57,2290.22,22.27,4.21,10880.1,390.44,10243.46,1775.47,10265.0,4.55,65.72446555819477,12.42478670857656
171,Oct 26 2001,2844585.0,277.25,310.71,193.49,2294.8,22.0,4.21,10795.16,387.82,10404.74,1768.96,10260.0,4.52,65.85510688836105,12.602272727272727
172,Oct 29 2001,2861220.5,278.6,308.08,191.91,2305.97,22.25,4.24,10612.31,384.33,10178.09,1699.52,10270.0,4.49,65.70754716981132,12.521348314606742
173,Oct 30 2001,2916158.98,280.4,308.54,192.54,2320.81,22.15,4.26,10512.82,378.36,10076.43,1667.41,10400.0,4.42,65.82159624413146,12.659142212189616
174,Oct 31 2001,2919906.25,278.75,309.48,191.67,2307.16,21.07,4.22,10366.34,383.74,10073.97,1690.2,10475.0,4.24,66.05450236966826,13.2297104888467
175,Nov 01 2001,2953313.46,280.6,309.54,191.86,2322.5,0.8923611109999999,4.22,10347.28,382.0,10158.85,1746.3,10525.0,4.24,66.49289099526067,314.44669264615686
176,Nov 02 2001,2987931.46,279.9,309.56,191.29,2316.7,20.02,4.14,10383.78,380.65,10186.06,1745.73,10675.0,4.36,67.6086956521739,13.98101898101898
177,Nov 05 2001,3039881.25,278.25,310.27,191.0,2303.02,20.29,4.12,10447.54,375.21,10430.72,1793.65,10925.0,4.31,67.5364077669903,13.713652045342533
178,Nov 06 2001,3022422.72,278.95,311.05,191.26,2308.78,0.845138889,4.15,10633.72,375.43,10356.05,1835.08,10835.0,4.26,67.2168674698795,330.0640919861871
179,Nov 07 2001,2981689.17,280.3,311.51,191.34,2319.93,20.04,4.16,10284.98,377.5,10269.79,1837.53,10637.5,4.19,67.3798076923077,13.987025948103794
180,Nov 08 2001,2931075.99,279.95,313.74,192.37,2317.03,0.895138889,4.1,10431.79,381.84,10538.62,1827.77,10470.0,4.29,68.28048780487805,312.74476334364687
181,Nov 09 2001,2885130.48,277.15,310.18,190.11,2293.86,22.25,4.1,10215.71,377.34,10609.25,1828.48,10410.0,4.31,67.59756097560975,12.456179775280898
182,Nov 13 2001,2952328.75,276.5,313.53,191.61,2288.45,21.52,4.16,10030.56,369.25,10662.84,1892.11,10677.5,4.38,66.46634615384615,12.848513011152416
183,Nov 14 2001,2961971.25,278.25,314.87,192.88,2302.99,0.855555556,4.17,10086.76,372.79,10950.04,1903.19,10645.0,4.53,66.72661870503597,325.2272725583235
184,Nov 15 2001,2926655.73,275.45,312.62,192.38,2279.9,0.7673611109999999,4.14,10489.89,378.38,11239.39,1900.57,10625.0,4.78,66.53381642512078,358.95746611532417
185,Nov 16 2001,2919307.5,274.5,310.06,192.08,2272.06,0.770833333,4.12,10649.09,378.67,11287.37,1898.58,10635.0,4.85,66.62621359223301,356.1081082621008
186,Nov 19 2001,2892634.45,273.6,311.16,193.44,2264.59,0.774305556,4.08,10727.94,382.79,11360.26,1934.42,10572.5,4.8,67.05882352941177,353.34887872094777
187,Nov 20 2001,2875527.74,272.95,309.15,192.58,2259.18,19.37,4.09,10575.62,381.84,11225.79,1880.51,10535.0,4.87,66.73594132029339,14.09137842023748
188,Nov 21 2001,2848029.96,272.8,311.34,193.02,2257.94,0.816666667,4.06,10661.08,382.09,11173.92,1875.05,10440.0,4.96,67.192118226601,334.04081619018746
189,Nov 26 2001,2821408.48,272.6,310.05,193.03,2256.31,0.7979166670000001,4.06,11064.3,381.43,11391.96,1941.23,10350.0,5.02,67.14285714285715,341.6396865413516
190,Nov 27 2001,2850516.96,273.3,309.97,193.3,2262.1,19.48,4.07,10948.89,380.98,11261.54,1935.97,10430.0,4.93,67.14987714987714,14.029774127310063
191,Nov 28 2001,2853758.98,274.4,309.74,192.74,2271.26,19.22,4.15,10624.81,382.9,11066.19,1887.97,10400.0,4.93,66.12048192771083,14.276795005202914
192,Nov 29 2001,2861215.57,274.8,309.95,193.19,2274.63,0.793055556,4.11,10655.96,380.19,11090.74,1933.26,10412.0,4.77,66.86131386861314,346.507880716493
193,Nov 30 2001,2883107.5,275.5,307.68,193.19,2280.37,19.44,4.17,10697.44,380.31,11279.25,1930.58,10465.0,4.75,66.06714628297362,14.171810699588477
194,Dec 03 2001,2889237.72,276.35,310.3,194.47,2287.35,20.09,4.24,10370.62,380.8,11155.15,1904.9,10455.0,4.69,65.17688679245283,13.75559980089597
195,Dec 04 2001,2896000.47,276.6,310.26,194.5,2289.44,0.836805556,4.17,10452.65,377.56,11427.28,1963.1,10470.0,4.67,66.33093525179856,330.5427384136537
196,Dec 05 2001,2879250.0,275.0,309.61,194.0,2276.23,19.49,4.22,10713.81,377.94,11678.44,2046.84,10470.0,4.9,65.16587677725119,14.109799897383274
197,Dec 06 2001,2855317.97,274.55,308.07,192.61,2272.53,18.54,4.24,10857.28,379.36,11745.84,2054.27,10400.0,5.01,64.75235849056604,14.808522114347358
198,Dec 07 2001,2841044.98,274.1,307.7,191.48,2268.78,19.04,4.29,10796.89,377.21,11832.18,2021.26,10365.0,5.17,63.892773892773896,14.396008403361346
199,Dec 10 2001,2791935.0,272.65,306.83,190.08,2256.72,18.37,4.26,10571.01,373.86,11784.92,1992.12,10240.0,5.1,64.00234741784037,14.8421339139902
200,Dec 11 2001,2766912.5,272.2,306.29,189.65,2252.94,18.08,4.3,10473.91,371.25,11693.05,2001.93,10165.0,5.06,63.30232558139535,15.055309734513274
201,Dec 12 2001,2741837.5,273.5,305.52,189.23,2263.7,18.36,4.28,10801.52,372.85,11847.06,2011.38,10025.0,5.01,63.9018691588785,14.896514161220043
202,Dec 13 2001,2773677.02,274.35,305.65,189.66,2270.71,18.12,4.31,10433.45,374.69,11529.54,1946.51,10110.0,5.07,63.65429234338748,15.140728476821192
203,Dec 19 2001,2812970.76,278.65,310.16,192.21,2306.3,0.8472222220000001,4.37,10471.93,375.07,11565.23,1982.89,10095.0,5.04,63.76430205949656,328.89836074200605
204,Dec 20 2001,2793440.27,276.1,307.67,190.78,2285.17,19.28,4.46,10434.52,377.83,11601.14,1918.54,10117.5,5.04,61.90582959641256,14.320539419087137
205,Dec 21 2001,2819400.0,277.5,312.85,192.86,2296.78,0.834722222,4.53,10335.45,378.25,11158.1,1945.83,10160.0,5.09,61.258278145695364,332.44592354940323
206,Dec 27 2001,2891550.74,277.7,313.15,191.07,2298.44,0.895833333,4.54,10457.61,379.97,11359.5,1976.42,10412.5,5.07,61.16740088105727,309.99069778976394
207,Dec 28 2001,2896337.5,276.5,313.56,190.9,2288.53,20.41,4.54,10542.62,392.04,11431.59,1987.26,10475.0,5.11,60.903083700440526,13.547280744732975
208,Jan 04 2002,2892766.25,277.75,310.44,192.69,2298.88,21.18,4.7,10871.49,385.2,11702.15,2059.38,10415.0,5.13,59.09574468085106,13.113786591123702
209,Jan 07 2002,2890473.48,278.6,312.19,193.73,2305.89,21.38,4.75,10942.36,388.72,11892.64,2037.1,10375.0,5.05,58.65263157894737,13.03086997193639
210,Jan 08 2002,2904403.47,278.6,312.65,193.18,2305.86,21.23,4.73,10695.6,387.69,11713.71,2055.74,10425.0,5.08,58.90063424947146,13.122939236928875
211,Jan 09 2002,2929060.47,281.1,316.23,195.23,2326.58,20.47,4.81,10663.98,391.5,11440.72,2044.89,10420.0,5.05,58.44074844074845,13.732291157791892
212,Jan 10 2002,2991843.97,286.85,321.11,198.51,2374.14,20.16,4.77,10538.43,402.07,11256.07,2047.24,10430.0,4.98,60.13626834381552,14.228670634920636
213,Jan 11 2002,2980658.25,285.75,320.81,198.02,2365.1,20.34,4.76,10441.59,411.77,11166.46,2022.46,10431.0,4.87,60.03151260504202,14.048672566371682
214,Jan 15 2002,2952126.99,284.2,318.86,196.76,2352.27,0.816666667,4.62,10208.05,421.25,11013.59,2000.91,10387.5,4.85,61.51515151515151,347.99999985795915
215,Jan 16 2002,2955711.78,284.6,322.09,197.87,2355.55,0.797222222,4.62,10177.58,423.58,10964.09,1944.44,10385.5,4.84,61.60173160173161,356.98954713783684
216,Jan 17 2002,2962717.5,285.0,323.64,198.37,2358.89,0.7756944440000001,4.5,10128.18,425.04,11013.84,1985.82,10395.5,4.93,63.333333333333336,367.4127128336115
217,Jan 18 2002,2944005.09,283.2,320.51,197.24,2343.96,18.48,4.38,10293.32,426.41,10972.96,1930.34,10395.5,4.89,64.65753424657534,15.324675324675324
218,Jan 22 2002,2932048.74,282.05,319.6,197.49,2334.44,18.41,4.31,10050.98,428.47,10797.69,1882.53,10385.0,4.92,65.44083526682135,15.320478001086366
219,Jan 23 2002,2919800.0,280.75,317.52,196.93,2323.63,19.32,4.28,10040.91,433.98,10762.14,1922.38,10400.0,5.03,65.59579439252336,14.531573498964804
220,Jan 24 2002,2921548.29,279.2,317.89,196.27,2310.85,19.37,4.29,10074.05,445.86,10741.46,1942.58,10375.0,5.01,65.08158508158508,14.414042333505419
221,Jan 25 2002,2911365.0,279.0,322.69,197.87,2309.14,0.850694444,4.32,10144.14,452.46,10772.96,1937.7,10435.0,5.07,64.58333333333333,327.9673471101217
222,Jan 28 2002,2898451.98,279.1,324.01,198.11,2310.03,20.05,4.27,10220.85,441.57,10767.46,1943.91,10385.0,5.08,65.36299765807964,13.920199501246884
223,Jan 29 2002,2860979.49,277.9,322.5,197.0,2300.07,0.840972222,4.31,10026.03,446.84,11014.24,1892.99,10295.0,4.94,64.47795823665894,330.4508671393429
224,Jan 30 2002,2906487.5,281.5,326.57,199.17,2329.83,19.3,4.3,9919.48,444.42,10756.96,1913.44,10325.0,5.01,65.46511627906978,14.585492227979275
225,Jan 31 2002,2911922.49,282.3,327.91,199.75,2336.45,19.2,4.24,9997.8,451.64,10725.3,1934.03,10315.0,5.05,66.58018867924528,14.703125000000002
226,Feb 01 2002,2931266.49,283.9,329.69,200.81,2349.73,20.38,4.32,9791.43,454.28,10691.25,1911.24,10325.0,4.98,65.71759259259258,13.930323846908733
227,Feb 04 2002,2964529.99,287.4,331.76,202.92,2378.69,20.18,4.3,9631.93,451.17,10721.32,1855.53,10315.0,4.91,66.83720930232558,14.241823587710604
228,Feb 05 2002,3008690.22,291.95,336.15,205.85,2416.32,0.8534722220000001,4.42,9475.6,450.49,10609.19,1838.52,10305.5,4.9,66.05203619909503,342.07323035757804
229,Feb 06 2002,3092337.5,299.5,344.73,211.84,2478.87,0.859722222,4.38,9420.85,446.21,10592.39,1812.71,10325.0,4.93,68.37899543378995,348.36833611589486
230,Feb 07 2002,3075865.0,299.5,344.45,212.15,2478.84,19.54,4.38,9583.27,433.17,10409.68,1782.11,10270.0,4.93,68.37899543378995,15.327533265097237
231,Feb 08 2002,3119073.0,304.3,348.85,214.76,2518.6,0.8604166670000001,4.46,9686.06,436.98,10518.99,1818.88,10250.0,4.88,68.2286995515695,353.66585942715125
232,Feb 15 2002,3072561.45,299.85,343.35,209.32,2481.8,21.51,4.56,10048.1,449.38,10961.88,1805.2,10247.0,4.86,65.75657894736842,13.940027894002789
233,Feb 19 2002,3019852.5,296.5,339.24,207.5,2454.13,0.902083333,4.49,9847.16,460.69,10840.49,1750.61,10185.0,4.87,66.03563474387528,328.6836028928161
234,Feb 20 2002,2967471.11,291.3,334.14,204.02,2411.03,20.42,4.43,9834.13,458.46,10749.06,1775.57,10187.0,4.89,65.75620767494357,14.265426052889323
235,Feb 21 2002,2981389.75,292.15,335.5,205.05,2418.01,0.895833333,4.44,10295.42,459.39,10788.9,1716.24,10205.0,4.86,65.79954954954954,326.1209303539054
236,Feb 25 2002,2971320.63,291.95,335.04,204.46,2416.32,0.8847222220000001,4.39,10296.47,449.32,10496.02,1769.88,10177.5,4.85,66.50341685649202,329.99058093060984
237,Feb 26 2002,2993484.5,294.2,338.63,206.33,2435.0,0.899305556,4.44,10202.63,448.69,10547.13,1766.86,10175.0,4.93,66.26126126126125,327.14131257963675
238,Feb 27 2002,3028274.51,297.4,344.17,209.94,2461.46,21.46,4.46,10573.09,454.5,10648.71,1751.88,10182.5,4.83,66.68161434977578,13.858341099720409
239,Feb 28 2002,3013026.01,296.85,343.18,209.88,2456.88,21.48,4.51,10587.83,453.25,10482.55,1731.49,10150.0,4.87,65.82039911308205,13.819832402234638
240,Mar 01 2002,2983539.01,295.4,341.23,208.28,2444.91,22.18,4.57,10812.0,452.16,10425.31,1802.74,10100.0,4.98,64.63894967177242,13.318304779080252
241,Mar 04 2002,2997196.22,297.4,342.07,209.19,2461.49,22.27,4.61,11450.22,455.19,10704.12,1859.32,10078.0,5.0,64.51193058568329,13.354288280197574
242,Mar 05 2002,2973531.05,297.8,342.57,209.59,2464.74,0.9680555559999999,4.56,11348.45,459.27,10985.84,1866.29,9985.0,5.01,65.30701754385966,307.6269725990809
243,Mar 06 2002,2913828.01,292.7,334.51,205.81,2422.56,0.9784722220000001,4.53,11358.53,476.96,11003.0,1890.4,9955.0,5.05,64.61368653421633,299.13981553990396
244,Mar 07 2002,2893267.5,291.0,330.42,204.2,2408.64,24.29,4.47,11648.34,472.39,11188.07,1881.63,9942.5,5.23,65.1006711409396,11.98023878139152
245,Mar 08 2002,2895836.27,289.15,330.0,203.28,2393.32,1.003472222,4.51,11885.79,475.12,11233.23,1929.67,10015.0,5.33,64.1130820399113,288.1494810326697
246,Mar 11 2002,2895983.51,291.2,332.31,204.81,2410.23,24.16,4.49,11919.3,474.03,11318.87,1929.49,9945.0,5.32,64.85523385300668,12.052980132450331
247,Mar 12 2002,2927190.54,293.6,336.2,208.09,2430.04,24.2,4.5,11607.33,469.37,11273.86,1897.12,9970.0,5.31,65.24444444444445,12.132231404958679
248,Mar 13 2002,2924170.28,293.15,334.72,207.47,2426.43,24.05,4.53,11415.31,474.0,11217.5,1862.03,9975.0,5.28,64.7130242825607,12.189189189189188
249,Mar 14 2002,2904719.51,291.2,329.97,204.93,2410.38,24.02,4.5,11568.82,467.99,11303.7,1854.14,9975.0,5.41,64.71111111111111,12.12323064113239
250,Mar 18 2002,2911590.53,292.05,331.38,204.99,2417.38,24.77,4.5,11498.38,469.68,11230.64,1877.06,9969.5,5.3,64.9,11.79047234557933
251,Mar 19 2002,2920740.04,293.1,331.97,205.77,2426.13,24.91,4.53,11792.82,471.64,11222.83,1880.87,9965.0,5.29,64.7019867549669,11.766358892011242
252,Mar 20 2002,2886978.75,291.85,329.96,204.74,2415.76,25.15,4.53,11526.78,477.29,11036.6,1832.87,9892.0,5.41,64.42604856512142,11.60437375745527
253,Mar 22 2002,2891006.25,294.25,334.68,206.25,2435.51,25.43,4.54,11345.08,484.73,10863.07,1851.39,9825.0,5.4,64.81277533039648,11.570979158474243
254,Mar 25 2002,2889178.03,297.7,339.53,208.8,2464.03,24.92,4.58,11261.09,479.43,10836.64,1812.49,9705.0,5.41,65.0,11.946227929373995
255,Mar 26 2002,2835156.1,296.1,337.74,207.51,2450.85,24.88,4.6,11207.92,481.86,10786.92,1824.17,9575.0,5.34,64.36956521739131,11.901125401929262
256,Mar 27 2002,2888340.0,299.0,342.58,210.22,2474.88,25.82,4.68,11323.68,481.29,10987.88,1826.75,9660.0,5.34,63.88888888888889,11.58017041053447
257,Mar 28 2002,2961254.04,301.4,345.48,211.66,2494.81,26.12,4.64,11333.11,481.77,11032.92,1845.35,9825.0,5.41,64.95689655172414,11.539050535987748
258,Apr 02 2002,2970080.0,304.0,344.91,210.97,2516.27,27.4,4.74,11204.49,489.09,10878.04,1804.4,9770.0,5.34,64.1350210970464,11.094890510948906
259,Apr 03 2002,2977509.38,303.75,344.9,211.38,2514.23,27.52,4.66,11400.71,488.16,10833.96,1784.35,9802.5,5.28,65.1824034334764,11.037427325581396
260,Apr 04 2002,2912913.03,301.7,341.87,209.86,2497.2,26.8,4.63,11379.2,502.5,10831.37,1789.75,9655.0,5.26,65.16198704103671,11.257462686567164
261,Apr 08 2002,2868395.68,300.45,343.37,209.68,2486.82,26.73,4.57,11352.89,515.08,10723.68,1785.87,9547.0,5.26,65.74398249452953,11.240179573512906
262,Apr 09 2002,2886935.03,298.7,340.86,208.58,2472.31,25.99,4.55,11114.49,520.0,10733.69,1742.57,9665.0,5.2,65.64835164835165,11.492881877645248
263,Apr 10 2002,2854840.0,298.0,338.98,207.51,2466.58,25.93,4.62,11218.58,533.81,10643.14,1767.07,9580.0,5.24,64.5021645021645,11.492479753181643
264,Apr 11 2002,2877413.13,301.3,340.99,209.43,2493.89,25.31,4.58,11147.27,531.51,10744.91,1725.24,9550.0,5.21,65.78602620087337,11.904385618332675
265,Apr 12 2002,2866839.35,300.35,341.38,209.04,2486.06,1.017361111,4.59,10962.98,539.27,10710.48,1756.19,9545.0,5.16,65.43572984749456,295.22457341108253
266,Apr 15 2002,2819438.12,300.1,340.67,208.69,2483.96,24.23,4.47,11137.3,549.84,10727.98,1753.78,9395.0,5.14,67.1364653243848,12.385472554684277
267,Apr 16 2002,2813737.5,297.75,337.24,206.89,2464.54,24.96,4.42,11346.66,551.61,10788.53,1816.79,9450.0,5.19,67.36425339366517,11.929086538461538
268,Apr 17 2002,2837014.12,300.85,338.91,208.55,2490.19,25.34,4.46,11543.71,542.27,11090.58,1810.67,9430.0,5.23,67.45515695067265,11.872533543804263
269,Apr 18 2002,2856907.5,304.25,341.59,210.2,2518.34,26.28,4.51,11575.73,534.84,11217.15,1802.43,9390.0,5.2,67.46119733924613,11.577245053272451
270,Apr 19 2002,2822280.87,301.8,339.48,208.55,2498.15,26.32,4.5,11512.01,532.78,11252.18,1796.83,9351.5,5.2,67.06666666666666,11.466565349544073
271,Apr 22 2002,2840050.09,303.7,341.7,209.5,2513.79,26.16,4.56,11721.64,535.68,11139.42,1758.68,9351.5,5.18,66.60087719298247,11.609327217125381
272,Apr 23 2002,2854460.54,302.7,340.3,208.95,2505.54,26.38,4.58,11736.83,543.06,11345.18,1730.29,9430.0,5.16,66.09170305676855,11.474601971190296
273,Apr 24 2002,2836664.54,304.2,341.03,209.97,2517.98,26.11,4.57,11672.88,544.26,11396.57,1713.34,9325.0,5.11,66.56455142231947,11.650708540788969
274,Apr 25 2002,2878932.5,307.25,341.92,211.19,2543.23,26.65,4.62,11648.72,544.59,11409.29,1713.7,9370.0,5.1,66.50432900432901,11.52908067542214
275,Apr 26 2002,2852911.64,306.6,341.16,210.8,2537.82,27.01,4.65,11541.39,539.96,11385.08,1663.89,9305.0,5.06,65.93548387096774,11.35135135135135
276,Apr 30 2002,2875505.54,308.2,342.03,211.49,2551.06,27.36,4.54,11492.54,534.06,11497.58,1688.23,9330.0,5.09,67.88546255506607,11.264619883040936
277,May 02 2002,2872982.63,307.6,340.68,210.2,2546.1,26.39,4.55,11551.01,539.7,11780.11,1644.82,9340.0,5.1,67.6043956043956,11.655930276619932
278,May 07 2002,2898480.0,312.0,341.92,213.06,2582.52,26.21,4.63,11316.04,544.89,11795.98,1573.82,9290.0,5.06,67.3866090712743,11.903853491033956
279,May 08 2002,2884545.0,310.5,341.77,212.85,2570.1,27.34,4.59,11520.75,547.74,11768.31,1696.29,9290.0,5.22,67.64705882352942,11.356986100950987
280,May 10 2002,2889026.84,311.15,340.87,212.99,2575.42,27.69,4.67,11531.11,543.9,11645.9,1600.85,9285.0,5.12,66.62740899357601,11.236908631274828
281,May 13 2002,2882827.75,310.75,341.15,212.89,2572.05,27.95,4.62,11336.95,537.14,11733.43,1652.54,9277.0,5.22,67.26190476190476,11.118067978533094
282,May 14 2002,2858867.09,308.4,342.13,213.03,2552.63,29.06,4.61,11356.19,538.63,11690.31,1719.05,9270.0,5.28,66.89804772234272,10.612525808671714
283,May 15 2002,2848690.2,308.3,339.95,211.81,2551.77,28.53,4.64,11642.97,538.89,11838.36,1725.56,9240.0,5.25,66.44396551724138,10.806168944970207
284,May 16 2002,2837413.66,310.1,341.14,213.08,2566.63,27.9,4.64,11738.69,529.75,11832.77,1730.44,9150.0,5.17,66.83189655172414,11.114695340501793
285,May 17 2002,2823352.67,310.6,337.24,212.62,2570.77,28.05,4.67,11847.32,531.58,11974.61,1741.39,9090.0,5.26,66.50963597430408,11.073083778966133
286,May 21 2002,2847831.56,315.2,343.28,216.5,2608.88,27.54,4.83,11801.16,525.34,11753.29,1664.18,9035.0,5.15,65.25879917184265,11.445170660856935
287,May 22 2002,2874510.17,317.1,342.14,217.37,2624.64,26.5,4.83,11961.98,511.63,11795.2,1673.45,9065.0,5.12,65.65217391304348,11.966037735849058
288,May 23 2002,2836905.88,317.15,344.24,218.35,2625.05,26.37,4.89,11979.85,503.67,11624.75,1697.63,8945.0,5.15,64.85685071574642,12.026924535456958
289,May 24 2002,2874909.19,320.95,347.8,220.24,2656.53,25.77,4.87,11976.28,506.95,11626.78,1661.49,8957.5,5.15,65.9034907597536,12.45440434613892
290,May 28 2002,2839373.07,320.2,344.67,218.96,2650.17,25.5,4.87,11936.08,513.58,11581.58,1652.17,8867.5,5.13,65.74948665297741,12.556862745098039
291,May 29 2002,2894390.77,327.05,350.84,224.01,2706.86,24.87,4.93,11853.0,520.69,11430.66,1624.39,8850.0,5.07,66.33874239350914,13.15038198632891
292,May 30 2002,2882818.0,326.0,347.66,222.57,2698.17,24.55,4.96,11770.03,522.55,11380.61,1631.92,8843.0,5.03,65.7258064516129,13.279022403258656
293,May 31 2002,2840602.23,326.6,349.57,223.22,2703.1,25.02,5.01,11763.7,530.79,11301.94,1615.73,8697.5,5.05,65.18962075848304,13.05355715427658
294,Jun 03 2002,2790795.75,326.6,348.19,223.45,2703.17,25.2,5.08,11901.39,523.87,11359.8,1562.56,8545.0,5.0,64.29133858267717,12.960317460317462
295,Jun 04 2002,2825088.73,326.6,346.12,223.2,2703.2,25.13,5.07,11653.07,518.93,11312.55,1578.12,8650.0,5.03,64.41814595660749,12.996418623159572
296,Jun 05 2002,2873850.0,322.0,343.39,221.25,2665.16,24.89,4.94,11663.87,520.47,11402.38,1595.26,8925.0,5.05,65.1821862348178,12.936922458818803
297,Jun 06 2002,2931483.18,324.1,342.96,222.18,2682.57,24.87,4.99,11574.94,513.73,11380.77,1554.88,9045.0,4.98,64.9498997995992,13.031765178930439
298,Jun 07 2002,2903327.13,326.4,345.32,223.46,2701.61,24.75,4.97,11438.53,514.03,11284.71,1535.48,8875.0,5.07,65.67404426559357,13.187878787878788
299,Jun 10 2002,2815425.0,322.5,341.52,220.76,2669.33,24.65,4.92,11370.21,511.37,11288.84,1530.69,8730.0,5.03,65.54878048780488,13.08316430020284
300,Jun 11 2002,2779918.29,316.8,336.09,216.19,2622.09,24.14,4.9,11449.44,516.82,11215.02,1497.18,8775.0,4.98,64.65306122448979,13.12344656172328
301,Jun 12 2002,2793016.25,319.75,337.82,217.38,2646.54,24.61,4.9,11327.06,523.97,11147.97,1519.12,8715.0,4.96,65.25510204081633,12.992685900040634
302,Jun 13 2002,2789062.5,318.75,337.02,216.4,2638.26,24.95,4.84,11144.84,540.08,11119.33,1496.86,8751.0,4.9,65.85743801652893,12.775551102204409
303,Jun 14 2002,2789384.73,322.1,339.62,218.05,2665.99,25.92,4.86,10920.63,545.0,10955.52,1504.74,8660.0,4.8,66.27572016460906,12.426697530864198
304,Jun 17 2002,2761044.7,317.8,336.83,215.04,2630.52,26.33,4.82,10664.11,544.51,10832.26,1553.29,8688.0,4.85,65.93360995850622,12.06988226357767
305,Jun 18 2002,2755317.98,318.35,335.71,214.15,2635.14,25.84,4.86,10839.93,539.82,10852.04,1542.96,8655.0,4.84,65.50411522633745,12.320046439628484
